Clientes: 15
Máquinas: 2
Tiempos de procesamiento: 
30	95	99	77	9	97	69	33	28	79	93	52	87	72	86	88	
Tiempos de preparación: 
0	49	1	45	33	27	9	43	7	40	7	3	33	48	12	47	
39	0	36	47	36	49	26	13	14	28	24	17	23	14	29	48	
45	31	0	23	45	36	45	15	43	2	34	41	41	21	12	11	
20	8	36	0	19	44	33	5	48	14	22	18	41	1	34	19	
24	19	13	17	0	1	40	17	36	35	31	34	42	16	30	38	
37	36	47	48	49	0	33	22	48	21	26	2	34	3	19	30	
24	4	8	49	22	25	0	21	22	15	43	13	6	24	3	3	
38	44	32	45	36	29	44	0	35	17	16	38	37	47	39	26	
15	49	14	7	8	21	11	30	0	46	31	7	16	24	20	26	
18	4	22	33	47	9	29	38	38	0	23	28	5	43	16	47	
42	45	11	23	45	24	29	8	49	39	0	37	1	26	44	17	
48	49	19	47	8	45	31	6	4	10	43	0	46	37	22	7	
14	35	42	4	31	3	26	31	31	11	38	31	0	49	26	31	
46	30	25	3	30	48	1	42	43	36	3	2	1	0	2	48	
42	37	23	10	22	20	13	8	28	43	38	9	4	27	0	39	
7	9	8	26	38	37	28	23	35	33	16	33	24	18	34	0	
