Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	53	69	2	45	55	69	64	69	78	1	37	78	57	85	15	12	70	27	49	72	
Tiempos de preparación: 
0	99	15	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	
50	0	15	10	97	10	106	39	83	36	123	117	122	58	41	105	35	78	83	102	103	
25	105	0	35	66	88	46	53	31	63	19	21	83	95	35	28	68	104	9	42	62	
90	45	40	0	114	102	98	90	18	68	44	36	45	82	16	16	83	104	61	11	10	
52	123	29	90	0	17	124	60	104	3	39	113	44	36	93	20	25	6	53	115	23	
83	120	94	59	101	0	111	74	52	6	113	112	16	58	46	105	83	63	40	18	102	
3	42	116	90	21	27	0	118	100	112	123	28	38	82	84	67	16	120	113	25	47	
72	118	74	34	70	7	79	0	50	90	77	25	43	55	2	35	80	22	61	74	122	
70	108	8	85	21	89	44	87	0	104	39	12	65	85	5	14	118	74	80	9	59	
69	45	85	83	88	75	84	122	31	0	42	118	104	99	102	111	59	58	12	39	81	
62	51	77	92	115	98	32	4	27	106	0	20	35	40	64	56	59	87	6	18	20	
5	36	119	14	75	93	51	122	88	44	9	0	2	124	59	78	27	50	111	59	113	
103	14	100	8	48	75	8	103	9	94	109	87	0	50	80	17	123	31	110	49	28	
12	9	28	36	10	88	30	23	114	15	10	108	64	0	23	19	7	6	94	14	109	
44	38	44	29	124	93	108	77	91	14	62	75	101	6	0	102	72	15	65	102	97	
63	115	116	42	34	55	124	53	122	6	82	11	50	119	114	0	78	55	82	121	7	
76	108	71	4	58	47	9	96	119	83	96	32	55	22	83	33	0	116	74	32	44	
27	71	37	61	81	22	55	71	35	45	88	32	51	72	102	114	65	0	84	122	36	
107	14	16	68	45	7	89	4	39	80	77	70	59	23	43	55	39	64	0	110	109	
39	99	90	9	66	77	16	103	66	80	62	124	52	76	15	55	120	21	19	0	59	
104	119	35	11	65	29	93	43	84	8	106	5	52	16	94	60	81	106	75	119	0	
