Clientes: 25
Máquinas: 6
Tiempos de procesamiento: 
79	40	81	47	88	54	39	98	55	94	23	68	82	15	90	53	74	38	43	26	4	78	3	56	99	0	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	72	70	69	
62	0	101	22	108	16	21	33	14	12	11	70	96	88	22	61	113	37	59	79	80	2	44	11	13	4	
5	114	0	123	56	87	60	118	34	37	75	17	52	96	109	65	107	120	10	14	83	91	75	71	3	9	
103	86	82	0	70	5	92	82	68	17	17	60	104	76	53	13	112	3	90	99	98	74	39	16	5	108	
12	30	23	75	0	40	30	13	48	115	95	117	55	122	10	58	15	86	117	54	98	45	2	85	108	27	
44	60	81	101	34	0	33	41	78	62	64	88	101	93	100	84	19	70	12	9	4	81	66	18	43	59	
63	7	16	103	8	36	0	86	35	31	103	71	1	11	111	78	8	110	41	44	14	76	3	32	22	74	
76	40	85	30	106	38	8	0	40	44	83	78	111	119	100	21	85	78	27	85	24	74	98	31	59	74	
27	74	73	26	12	40	107	85	0	80	67	114	121	104	58	96	83	16	49	69	10	84	26	31	37	52	
107	51	60	1	85	26	120	34	99	0	68	59	46	107	101	6	122	43	56	54	82	113	25	40	4	10	
39	45	74	93	70	104	66	121	90	61	0	122	50	87	117	84	121	120	78	43	38	55	108	96	33	39	
104	25	115	27	50	90	91	119	10	40	87	0	79	79	88	12	44	25	69	94	47	61	53	103	116	66	
1	21	89	120	65	60	89	103	85	15	66	10	0	104	92	4	50	7	26	64	85	114	75	64	74	19	
53	33	120	15	21	34	66	23	55	31	18	55	90	0	42	93	50	56	34	119	96	1	58	21	67	20	
114	20	87	9	95	27	18	49	119	73	64	76	106	5	0	98	96	95	51	26	61	93	119	46	24	88	
119	41	55	25	34	75	27	53	31	114	121	1	76	74	109	0	6	22	48	81	4	113	114	99	19	41	
83	61	79	69	55	61	28	78	37	83	102	70	93	5	59	123	0	54	55	59	65	5	44	70	86	27	
89	87	89	75	76	124	94	52	120	108	120	110	44	24	63	80	42	0	101	26	10	105	84	9	94	74	
48	67	34	14	110	39	100	13	1	124	23	13	59	116	124	54	100	56	0	39	19	15	38	35	56	14	
85	60	65	54	79	73	23	88	76	116	38	61	30	13	9	91	72	32	39	0	7	23	38	120	58	93	
21	95	13	107	8	47	38	81	42	39	10	56	111	92	19	62	83	56	59	112	0	4	3	14	12	34	
58	52	78	117	90	73	110	118	103	122	101	46	44	74	2	21	112	11	76	35	102	0	95	32	120	86	
82	90	44	26	93	57	37	62	109	114	54	74	122	40	3	37	97	39	82	77	113	84	0	97	36	30	
70	49	70	68	79	102	63	100	3	106	1	31	39	97	93	83	86	82	92	20	57	94	56	0	30	9	
19	13	106	57	32	78	28	62	62	98	65	16	11	63	116	73	45	52	104	19	25	8	37	46	0	89	
107	4	65	22	97	56	51	41	69	92	33	36	105	61	97	43	94	97	118	104	36	45	112	16	97	0	
