Clientes: 20
Máquinas: 4
Tiempos de procesamiento: 
79	52	55	23	21	39	1	70	11	91	55	61	95	79	20	85	42	24	82	65	59	
Tiempos de preparación: 
0	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	
90	0	49	105	19	33	75	64	106	86	20	93	90	31	100	13	100	21	16	17	105	
52	81	0	14	73	69	8	22	49	90	37	29	25	91	78	6	45	46	16	44	87	
83	37	123	0	115	62	30	90	10	65	110	86	18	27	42	31	99	111	38	56	95	
3	64	29	124	0	88	119	13	29	99	118	104	78	81	76	76	7	13	41	97	83	
72	106	18	44	123	0	44	21	89	79	67	62	70	38	1	98	97	25	28	109	113	
70	62	38	93	15	54	0	104	91	61	53	7	33	11	48	50	54	106	30	74	70	
69	44	17	8	113	54	68	0	23	86	92	50	6	81	48	43	109	62	97	88	88	
62	33	16	95	1	26	78	50	0	15	60	15	89	65	58	41	8	107	30	76	5	
5	115	43	114	120	59	37	98	43	0	99	70	67	122	102	82	28	102	44	106	88	
103	58	101	102	22	41	96	122	49	78	0	27	124	82	77	102	7	72	37	44	46	
12	15	78	51	81	75	89	39	103	66	18	0	20	89	75	120	3	33	96	98	30	
44	20	111	117	79	68	69	117	10	17	89	53	0	122	103	66	48	120	77	12	94	
63	115	14	111	70	38	61	1	40	29	96	73	59	0	52	59	111	66	62	55	58	
76	72	7	82	60	64	61	62	48	116	14	119	85	64	0	8	71	9	106	67	9	
27	21	96	40	30	90	91	88	12	33	26	66	26	33	73	0	108	92	72	104	29	
107	119	95	102	114	55	101	57	61	109	38	63	53	119	34	93	0	24	59	59	47	
39	70	27	8	72	53	40	80	96	68	27	75	96	22	105	10	71	0	35	110	3	
104	31	31	101	93	83	95	63	51	54	121	46	36	3	8	44	74	60	0	83	29	
1	91	26	115	41	58	12	21	3	18	115	112	21	21	18	57	50	101	87	0	112	
53	87	16	44	68	111	46	76	30	55	71	49	83	38	10	10	14	67	21	35	0	
