Clientes: 30
Máquinas: 4
Tiempos de procesamiento: 
79	61	80	62	16	44	37	90	31	41	85	14	86	68	45	52	5	55	96	32	17	44	17	72	33	94	66	96	11	81	67	
Tiempos de preparación: 
0	49	28	32	11	35	40	19	40	40	29	17	16	26	2	18	21	8	21	44	40	12	35	29	42	41	21	17	40	1	1	
29	0	16	29	25	42	36	6	37	40	48	45	29	40	21	36	2	10	23	4	32	37	44	7	1	43	43	14	5	38	30	
6	44	0	9	45	28	39	42	20	44	29	10	47	29	43	37	1	29	38	15	2	46	47	38	46	9	38	39	2	2	49	
34	44	36	0	48	8	36	27	46	34	46	40	18	11	37	47	4	29	3	32	22	17	33	19	19	21	15	27	9	9	33	
16	16	13	32	0	7	12	40	43	38	41	27	34	37	44	44	29	46	47	9	48	29	35	21	17	4	39	37	23	17	1	
16	32	5	16	44	0	37	23	6	27	21	48	23	47	32	10	46	31	39	43	33	3	46	12	37	17	28	46	7	20	19	
24	28	21	6	32	41	0	6	24	14	16	6	39	15	29	41	46	38	38	33	32	36	16	34	32	33	27	5	16	23	11	
6	36	41	43	12	3	30	0	3	8	5	22	23	10	11	37	38	3	39	32	45	22	14	31	42	48	18	25	25	27	41	
39	3	42	32	48	35	43	1	0	21	1	8	25	22	36	39	38	23	28	40	17	15	40	43	28	21	36	31	43	16	11	
14	21	12	13	18	43	12	4	41	0	17	24	42	25	4	14	11	42	7	38	25	46	6	39	36	4	18	12	39	4	11	
1	6	15	36	17	32	4	16	48	12	0	7	16	35	4	45	43	23	11	36	29	4	11	31	14	1	17	18	23	34	7	
18	31	44	17	1	35	39	38	38	5	36	0	1	16	7	40	20	7	34	42	22	20	26	26	35	7	39	40	29	7	18	
35	13	19	49	12	40	5	46	29	42	39	38	0	29	39	10	40	30	29	47	14	26	19	38	7	49	23	14	44	19	42	
17	6	36	10	24	35	21	20	40	22	4	37	11	0	42	16	1	2	12	35	35	14	4	16	37	46	22	37	19	40	31	
48	37	32	36	29	41	16	19	17	40	14	38	43	2	0	5	40	17	10	46	33	44	31	46	3	2	34	48	24	26	22	
36	19	7	15	2	47	43	47	18	12	20	13	26	13	7	0	27	17	46	48	26	43	32	25	29	28	27	31	17	25	10	
39	42	47	28	4	12	34	7	10	37	29	21	7	42	46	24	0	48	28	41	49	27	22	47	14	47	32	41	29	18	14	
20	10	32	6	7	15	10	23	49	16	32	41	49	8	3	41	10	0	26	44	37	17	49	14	44	46	32	46	33	29	25	
48	1	42	34	32	47	45	3	12	23	2	32	5	47	32	18	49	23	0	27	25	18	14	47	22	33	46	23	15	42	7	
10	43	17	12	35	7	49	38	7	2	5	30	8	37	39	5	24	7	4	0	46	33	33	19	3	35	40	35	31	19	5	
19	23	25	48	45	36	38	7	35	31	13	41	36	47	48	28	37	3	2	48	0	11	3	32	49	22	39	34	17	24	16	
38	35	33	43	15	36	38	7	25	44	46	11	13	38	46	10	36	24	2	44	25	0	1	5	28	37	4	5	26	43	26	
26	5	9	17	37	2	36	24	45	42	4	44	39	14	12	27	11	22	18	39	28	12	0	20	28	17	47	20	25	7	45	
9	18	37	49	31	4	42	38	40	16	38	37	19	32	26	37	44	8	3	21	26	42	48	0	37	12	32	9	14	2	39	
23	20	3	7	12	7	43	16	48	36	11	19	24	47	42	6	29	30	5	36	32	30	12	29	0	34	49	40	16	13	9	
18	22	2	33	24	14	45	31	7	11	34	42	26	4	16	28	45	26	7	30	36	43	18	21	10	0	46	5	14	37	25	
49	27	1	47	28	34	21	46	29	7	3	44	41	49	20	49	20	47	49	2	10	30	37	3	47	8	0	12	43	18	26	
48	35	42	8	36	39	35	25	16	32	4	27	39	47	23	44	22	22	14	19	22	20	33	7	12	35	4	0	25	3	2	
39	42	33	42	34	40	33	29	30	8	49	17	11	26	7	13	49	1	34	21	19	8	47	44	41	4	6	31	0	12	30	
45	33	19	22	16	11	12	11	48	40	41	6	39	8	21	20	14	33	19	19	22	45	43	29	47	37	25	7	42	0	7	
49	18	28	39	41	5	11	2	16	21	49	11	12	10	5	20	30	25	38	18	48	13	39	48	11	19	46	47	43	8	0	
