Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	54	16	79	65	91	90	46	98	69	18	92	2	28	80	45	
Tiempos de preparación: 
0	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	
121	0	19	29	46	38	77	99	91	104	65	70	111	65	53	123	
11	79	0	115	75	102	116	91	105	122	47	39	106	17	29	42	
62	18	119	0	44	36	23	26	73	35	124	99	15	124	45	61	
50	64	33	119	0	78	24	5	55	15	32	96	72	14	10	53	
25	30	38	94	47	0	92	74	18	50	99	26	84	34	61	34	
90	33	105	30	32	13	0	25	110	96	89	100	46	120	71	117	
52	9	16	46	99	53	75	0	81	80	84	35	5	118	60	89	
83	27	56	58	119	36	88	27	0	109	48	12	80	12	111	62	
3	8	118	54	76	9	35	110	122	0	46	3	77	5	37	82	
72	59	32	106	21	88	39	16	59	62	0	102	43	109	49	59	
70	121	95	120	64	88	109	75	97	20	121	0	94	65	123	106	
69	5	35	63	123	66	44	20	89	19	95	24	0	80	72	66	
62	1	56	60	57	26	115	120	114	100	6	22	55	0	2	51	
5	55	124	32	119	94	31	118	36	74	73	60	28	43	0	83	
103	44	50	85	44	105	20	100	66	71	31	55	46	36	12	0	
