Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	72	56	61	69	55	70	76	31	76	63	74	98	15	99	5	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	
62	0	15	36	9	42	121	98	52	97	98	9	70	116	9	47	
50	112	0	8	47	117	3	46	118	4	3	94	83	112	85	100	
25	79	76	0	13	94	47	81	71	43	54	58	76	88	67	81	
90	79	11	3	0	67	78	110	59	80	31	112	20	93	17	102	
52	16	102	13	95	0	113	25	124	35	106	70	13	95	4	24	
83	58	6	105	13	76	0	43	15	29	28	73	109	118	121	4	
3	86	13	41	102	50	53	0	8	38	77	7	8	118	76	81	
72	25	15	104	82	20	84	30	0	31	63	44	60	90	53	104	
70	20	49	43	105	121	83	18	47	0	71	25	20	83	31	88	
69	77	43	44	101	57	83	118	13	43	0	84	43	105	3	38	
62	6	115	77	25	99	119	66	96	13	83	0	78	83	44	33	
5	42	10	120	54	52	99	90	45	58	19	57	0	36	102	35	
103	76	41	9	17	31	85	42	6	16	43	37	28	0	61	50	
12	47	104	82	88	50	14	77	101	48	42	21	105	60	0	13	
44	76	98	48	27	14	116	104	104	76	81	45	91	123	81	0	
