Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	57	97	35	87	40	32	15	37	82	23	56	87	15	53	34	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	
62	0	122	12	40	80	34	120	43	57	10	80	38	109	32	55	
50	63	0	59	78	99	116	76	53	52	61	9	13	12	97	111	
25	84	22	0	114	17	93	29	96	2	85	74	58	30	29	32	
90	14	120	86	0	12	114	100	111	106	51	39	33	112	107	105	
52	123	80	91	18	0	37	17	35	6	105	66	7	65	76	1	
83	31	40	32	104	36	0	53	116	25	28	38	66	15	12	98	
3	62	119	78	60	10	105	0	13	46	57	107	111	37	109	118	
72	38	60	54	68	99	21	47	0	70	73	98	31	101	11	96	
70	51	23	6	112	77	19	107	22	0	59	119	67	115	38	114	
69	28	22	43	65	81	96	68	115	116	0	114	121	64	88	27	
62	100	34	58	26	56	123	73	68	78	55	0	89	12	110	32	
5	63	23	81	26	44	123	26	60	94	93	110	0	21	18	106	
103	20	41	8	56	75	2	17	66	124	90	10	13	0	20	98	
12	25	5	65	23	27	21	48	6	19	73	1	48	101	0	111	
44	68	118	92	24	35	36	79	109	37	95	110	96	120	119	0	
