Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	2	86	30	80	1	19	65	73	4	86	28	15	29	38	25	31	56	64	65	73	
Tiempos de preparación: 
0	6	82	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	
95	0	47	90	67	12	55	41	15	59	98	2	28	24	17	41	19	45	90	56	73	
57	15	0	59	4	39	13	19	1	96	83	43	67	47	89	57	13	98	11	53	14	
77	67	51	0	13	92	72	29	33	90	72	23	47	45	38	4	46	74	16	64	74	
79	10	46	15	0	77	90	4	32	3	1	42	55	12	9	4	22	2	75	48	32	
66	66	20	55	11	0	62	90	14	7	62	27	70	34	37	16	49	12	7	50	43	
99	7	50	85	62	59	0	91	63	80	90	39	29	23	3	46	77	11	9	65	22	
66	13	27	48	82	60	82	0	96	9	91	1	59	35	7	7	18	66	66	9	30	
73	46	99	66	74	20	66	19	0	96	76	25	61	97	37	85	43	19	45	24	13	
79	54	15	13	13	47	18	19	64	0	83	82	71	13	29	68	76	1	87	42	19	
34	81	18	43	40	13	79	25	54	96	0	69	77	9	23	89	20	33	37	35	50	
70	98	18	32	69	29	58	37	5	59	24	0	45	75	5	60	19	42	73	95	66	
82	25	89	34	99	98	56	88	16	87	23	50	0	35	22	65	64	90	93	23	26	
14	96	79	49	41	52	52	1	68	91	71	64	58	0	95	53	91	94	49	45	81	
89	62	30	2	10	64	23	75	27	12	66	47	35	60	0	24	81	98	75	31	97	
9	44	23	68	6	78	62	56	69	54	4	12	33	63	42	0	35	73	4	55	46	
85	30	64	10	76	98	70	97	78	66	73	9	63	15	31	30	0	20	9	91	73	
8	75	43	74	87	76	38	27	9	11	28	61	54	56	26	63	30	0	22	31	28	
35	99	97	1	9	58	15	37	87	32	46	78	3	19	20	77	6	93	0	15	30	
93	2	23	56	62	74	12	85	35	41	8	66	68	5	61	66	13	19	78	0	50	
41	7	8	93	82	11	12	2	85	16	92	99	43	93	20	98	54	93	10	39	0	
