Clientes: 25
Máquinas: 8
Tiempos de procesamiento: 
79	69	20	38	38	50	10	83	80	17	6	85	36	84	84	14	31	62	39	31	13	30	50	50	16	11	
Tiempos de preparación: 
0	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	36	41	25	11	20	33	
21	0	38	42	9	31	21	29	33	34	30	34	18	16	25	35	23	36	27	49	26	13	19	12	20	3	
5	16	0	30	45	22	48	35	39	36	32	47	23	3	31	11	41	17	44	15	32	24	49	6	10	31	
40	10	40	0	43	28	2	13	31	17	47	26	44	46	17	33	37	48	35	10	7	17	25	47	33	20	
23	12	15	48	0	16	25	9	46	35	48	44	13	6	8	48	22	10	30	21	6	2	4	48	49	39	
38	8	6	6	33	0	9	43	8	20	13	6	41	38	19	37	28	18	32	40	23	44	44	49	4	24	
12	21	15	25	29	13	0	29	18	25	40	28	13	48	26	25	23	39	36	19	32	5	7	15	27	43	
21	10	5	42	4	5	1	0	32	30	20	12	9	32	41	32	13	36	15	25	39	41	1	12	35	36	
10	31	22	45	42	36	23	40	0	45	27	32	49	36	37	31	21	8	48	35	39	39	17	7	30	36	
23	32	19	27	37	30	17	28	16	0	38	23	13	24	1	3	20	28	39	24	19	27	10	40	39	8	
10	25	33	2	46	40	31	32	22	49	0	15	14	35	31	41	6	20	14	19	48	15	26	18	47	21	
43	46	16	47	7	11	41	14	40	24	16	0	41	14	2	29	40	7	43	4	41	29	44	2	48	9	
29	20	47	28	2	20	25	22	17	45	24	28	0	12	15	41	2	38	12	43	8	14	22	47	25	20	
44	2	16	48	1	22	47	14	42	49	41	48	24	0	21	25	45	22	48	23	33	18	20	34	11	31	
5	32	18	49	4	21	24	23	27	44	27	27	17	29	0	41	14	33	32	17	7	9	41	8	30	39	
6	30	13	12	49	2	22	36	34	45	35	42	16	15	21	0	42	14	47	19	30	26	10	48	9	47	
27	15	20	11	6	27	40	49	13	8	11	12	9	33	3	47	0	33	43	40	48	8	11	45	21	13	
10	14	7	38	29	5	2	31	25	21	41	30	4	36	30	16	43	0	45	27	7	28	30	5	16	28	
28	44	14	35	10	9	11	27	28	22	15	12	32	21	42	7	41	33	0	41	44	24	21	10	17	17	
17	42	23	49	27	27	16	5	26	34	44	40	48	10	17	31	37	36	42	0	19	7	34	30	4	22	
29	21	3	45	47	18	17	14	15	44	18	41	27	38	1	3	28	49	48	31	0	9	20	12	45	12	
25	4	19	18	42	48	26	19	20	29	19	17	2	40	35	16	34	8	12	11	46	0	12	19	29	11	
33	17	10	24	41	21	25	3	29	43	26	26	47	2	49	22	35	23	43	36	13	28	0	7	46	40	
28	18	8	36	29	26	20	44	47	29	19	43	5	48	46	38	46	22	19	43	28	23	15	0	14	45	
13	8	5	8	40	12	10	31	29	22	22	14	3	42	8	5	26	31	47	36	29	43	29	26	0	15	
18	4	24	43	26	44	12	22	7	16	34	47	27	48	33	12	20	5	25	27	2	32	31	33	19	0	
