Clientes: 20
Máquinas: 6
Tiempos de procesamiento: 
79	8	13	47	69	34	52	51	96	55	49	17	93	37	77	7	67	70	25	87	55	
Tiempos de preparación: 
0	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	
66	0	4	45	35	96	20	36	90	87	27	40	45	73	21	70	24	31	88	97	65	
99	73	0	39	73	66	67	99	19	99	93	24	77	1	27	20	34	21	39	69	11	
66	27	93	0	48	71	65	67	39	88	97	28	85	60	1	25	31	64	89	31	81	
73	87	22	5	0	62	21	29	82	54	47	19	23	55	45	14	1	15	78	67	51	
79	65	65	78	50	0	25	77	72	54	39	60	84	20	47	6	24	7	26	50	88	
34	77	96	6	99	51	0	50	12	52	62	87	17	14	52	81	89	1	5	66	70	
70	58	6	30	40	23	74	0	43	47	81	67	94	67	44	91	72	44	40	23	53	
82	91	82	40	7	95	90	87	0	85	88	89	49	58	45	52	88	82	75	62	26	
14	20	41	92	14	9	36	5	80	0	77	43	1	30	34	83	68	38	76	56	26	
89	61	44	13	11	2	56	62	87	38	0	35	48	61	54	88	53	68	94	89	70	
9	75	64	13	73	92	45	56	58	82	31	0	14	6	91	57	17	99	56	72	60	
85	44	8	94	89	69	47	75	20	15	70	7	0	82	45	71	95	18	63	38	72	
8	21	20	1	32	24	91	88	40	89	42	10	47	0	83	15	39	72	83	85	48	
35	4	97	18	8	78	60	78	71	75	39	9	45	57	0	26	45	86	49	35	72	
93	86	22	15	95	66	97	11	5	68	91	88	14	92	83	0	29	1	61	88	76	
41	32	61	14	38	7	68	64	49	55	11	83	27	97	5	41	0	92	70	37	1	
74	73	3	90	59	16	82	42	44	80	2	30	57	31	90	70	69	0	94	38	33	
30	44	90	43	27	18	38	30	56	29	97	90	29	68	92	19	27	6	0	99	67	
34	47	79	66	74	36	96	65	4	65	57	40	95	1	30	37	26	47	74	0	53	
23	2	3	48	91	30	17	82	46	41	85	45	8	33	25	73	7	58	68	69	0	
