Clientes: 30
Máquinas: 8
Tiempos de procesamiento: 
79	20	82	74	56	57	77	76	60	48	18	29	72	1	84	27	94	49	46	17	31	42	62	62	54	23	12	18	87	33	86	
Tiempos de preparación: 
0	35	40	19	40	40	29	17	16	26	2	18	21	8	21	44	40	12	35	29	42	41	21	17	40	1	1	29	6	34	16	
16	0	37	37	18	17	18	28	41	38	13	16	44	45	48	27	39	48	48	32	46	31	38	45	16	49	44	27	11	34	27	
24	34	0	14	14	27	31	36	44	15	27	37	32	47	31	33	46	13	22	49	17	5	1	47	47	1	13	46	49	40	12	
6	33	17	0	2	2	36	28	33	22	27	47	4	19	29	6	49	12	7	18	39	7	34	48	12	31	45	13	43	47	12	
39	38	14	1	0	11	20	2	2	47	34	28	24	36	36	47	16	41	47	32	48	20	21	10	4	19	21	39	20	33	37	
14	22	1	31	35	0	1	41	6	7	47	8	41	25	37	32	11	34	47	7	36	35	5	6	11	14	14	35	40	8	5	
1	23	45	26	28	26	0	16	28	22	26	40	24	34	36	4	21	18	14	5	21	25	41	6	30	2	16	48	16	1	43	
18	23	10	17	23	40	49	0	4	7	33	30	32	23	4	21	9	7	41	26	25	2	46	6	47	7	40	48	23	38	19	
35	28	32	47	38	4	25	33	0	3	29	39	35	14	27	13	23	47	21	34	44	47	15	45	48	20	47	6	10	45	33	
17	3	20	16	34	22	9	42	46	0	42	1	30	36	40	44	13	4	17	16	24	6	10	26	20	10	30	39	7	40	48	
48	7	28	2	31	43	40	3	3	38	0	5	49	38	34	35	33	33	4	41	5	19	21	11	33	46	30	47	31	20	9	
36	21	23	20	48	29	2	42	20	9	49	0	13	13	48	6	3	38	38	35	41	30	40	15	1	6	3	2	35	5	33	
39	10	13	4	33	33	8	17	39	5	36	3	0	4	4	16	7	9	23	49	47	8	46	32	3	16	37	8	19	38	48	
20	23	26	8	41	35	45	29	42	13	18	46	4	0	25	5	8	45	16	16	18	15	18	31	11	49	33	27	36	46	1	
48	30	44	28	11	7	19	45	3	47	42	20	20	38	0	23	45	47	30	40	13	2	14	33	19	44	43	24	32	25	15	
10	28	25	44	27	9	6	34	27	6	36	30	48	6	5	0	41	33	49	39	14	45	7	20	9	39	38	3	38	12	39	
19	13	32	18	43	31	44	2	36	33	33	47	24	13	45	34	0	18	36	18	22	30	36	22	37	6	30	26	43	37	14	
38	11	27	32	42	49	30	23	48	31	15	32	19	17	6	32	12	0	40	5	3	13	31	33	48	4	25	4	38	1	2	
26	31	20	17	13	7	14	12	36	42	15	22	12	46	40	28	8	27	0	39	47	31	46	10	18	34	13	21	9	16	14	
9	15	22	44	34	44	12	40	8	23	31	49	43	3	11	39	47	38	2	0	25	32	4	11	34	18	28	18	30	48	27	
23	1	18	41	23	12	30	17	24	25	29	2	6	29	44	13	44	39	10	38	0	45	34	20	49	45	9	17	23	27	47	
18	27	4	3	44	49	30	11	29	2	39	9	31	41	14	10	40	26	9	34	40	0	46	35	25	22	34	25	30	1	3	
49	7	3	29	15	6	28	14	35	44	47	37	33	6	23	29	24	37	25	5	45	14	0	45	42	48	25	14	32	49	43	
48	38	2	6	40	36	20	1	19	39	41	13	41	33	46	3	6	25	26	42	5	31	37	0	19	31	29	17	6	47	49	
39	5	46	42	11	2	32	46	21	38	16	15	29	33	7	17	29	9	22	10	34	14	14	20	0	6	32	1	40	5	11	
45	37	9	20	33	1	31	39	37	32	11	25	3	25	9	36	31	25	20	44	46	29	29	15	48	0	4	26	35	10	16	
49	39	20	8	47	40	46	47	26	35	35	8	1	15	16	26	24	2	12	4	26	7	6	6	40	25	0	9	48	1	43	
40	8	21	33	33	29	35	23	30	38	4	15	28	16	21	42	31	46	21	37	13	25	14	24	30	24	19	0	10	32	18	
24	11	25	30	31	13	13	15	4	40	44	46	43	15	24	10	35	21	45	36	42	38	4	22	2	33	7	30	0	2	16	
5	12	24	31	41	5	13	10	17	32	18	13	32	14	6	46	37	20	36	13	16	27	10	4	35	31	10	18	42	0	44	
24	25	14	11	4	44	7	8	12	21	30	44	38	42	26	2	3	27	43	23	18	12	43	49	21	2	34	8	16	8	0	
