Clientes: 25
Máquinas: 2
Tiempos de procesamiento: 
79	93	77	58	13	17	65	90	3	89	14	2	93	78	53	14	57	80	1	72	52	80	11	52	81	30	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	
36	0	22	48	45	47	12	2	28	35	26	35	14	28	38	1	10	48	19	16	46	26	1	46	38	39	
41	19	0	37	48	49	19	22	46	45	20	41	47	31	47	25	21	28	16	34	6	4	34	15	2	4	
25	35	4	0	34	35	49	22	30	18	14	28	23	37	49	19	33	19	15	35	6	17	16	26	44	31	
11	11	49	39	0	49	19	40	8	4	48	46	44	47	18	24	21	36	2	43	24	2	17	12	25	36	
20	2	30	3	17	0	7	46	47	22	1	41	26	24	37	39	32	35	35	26	33	9	49	9	44	2	
33	7	23	3	23	34	0	27	9	36	13	16	8	24	17	11	45	17	2	26	45	38	15	27	24	6	
21	4	12	14	3	25	8	0	9	31	36	16	9	20	43	22	11	11	37	19	34	4	29	34	25	35	
5	15	25	24	35	2	3	40	0	10	19	4	18	43	16	26	24	2	42	32	27	40	9	42	1	45	
40	11	39	4	44	23	33	30	37	0	8	4	27	9	11	17	24	29	25	41	22	46	17	1	3	9	
23	37	29	4	45	27	4	40	37	42	0	48	37	20	31	17	13	38	25	39	2	35	12	30	19	36	
38	21	40	37	38	40	40	2	32	24	6	0	27	1	14	22	43	12	20	30	31	6	2	48	48	31	
12	43	5	16	5	35	34	45	6	29	38	48	0	24	28	1	6	7	11	37	13	24	9	11	35	33	
21	45	22	38	46	25	41	27	18	45	47	27	30	0	36	28	36	15	16	39	43	48	44	48	5	5	
10	35	22	29	48	32	19	31	27	45	24	28	21	15	0	10	38	10	7	16	45	47	43	36	17	14	
23	25	10	12	20	13	21	24	3	43	8	1	30	32	36	0	13	27	10	40	47	29	6	36	39	17	
10	7	34	15	5	25	36	18	49	46	29	19	14	5	48	17	0	47	11	22	33	42	14	45	20	23	
43	40	17	8	45	8	46	13	14	35	32	23	10	18	40	14	19	0	24	33	33	34	36	5	31	46	
29	31	19	39	44	14	9	23	5	30	30	5	38	31	17	2	16	4	0	30	30	22	20	43	40	49	
44	31	23	33	22	32	19	19	14	38	13	13	7	21	35	16	1	15	21	0	43	1	42	45	21	46	
5	25	1	23	49	49	13	4	35	41	41	8	23	16	26	41	9	38	5	15	0	14	39	36	19	10	
6	7	13	10	4	13	36	5	42	36	27	46	40	45	1	26	36	46	33	9	12	0	14	6	25	2	
27	10	40	20	4	26	43	18	37	11	28	45	23	14	6	20	5	32	17	45	27	22	0	26	18	23	
10	9	32	35	22	37	10	28	46	5	3	5	35	45	23	27	7	6	23	34	24	28	5	0	28	15	
28	26	28	47	47	4	15	20	17	2	10	38	38	25	21	39	34	23	44	20	24	22	2	30	0	27	
17	24	19	1	7	28	28	27	4	12	24	6	20	43	31	37	1	40	30	43	20	2	33	5	29	0	
