Clientes: 25
Máquinas: 6
Tiempos de procesamiento: 
79	49	92	43	15	45	96	10	20	69	61	18	82	15	90	96	45	28	26	35	61	57	78	33	99	0	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	72	70	69	
62	0	88	84	80	39	52	73	9	33	111	25	103	97	61	99	95	123	115	61	33	116	13	49	97	46	
5	101	0	102	80	5	92	27	123	115	46	78	89	97	86	98	66	73	122	104	45	58	78	76	117	68	
103	12	85	0	119	84	69	92	66	45	5	21	50	96	107	48	86	28	1	51	60	86	84	1	94	81	
12	40	15	74	0	117	26	2	121	37	87	115	56	31	82	57	76	23	77	61	118	119	108	16	82	44	
44	2	18	5	85	0	78	35	101	118	109	50	46	10	52	42	106	74	93	37	40	50	30	51	72	106	
63	111	2	37	30	77	0	118	73	14	11	14	34	25	48	10	18	32	119	123	101	106	41	82	115	69	
76	54	31	54	83	81	62	0	1	4	63	37	93	75	30	42	24	101	115	57	1	98	2	78	65	120	
27	76	41	102	52	122	92	120	0	111	58	110	70	75	47	6	14	109	42	106	119	7	83	18	107	73	
107	10	107	106	11	120	46	6	8	0	86	43	59	19	71	115	66	64	100	71	14	22	76	27	66	117	
39	9	120	123	91	73	42	100	82	24	0	81	92	80	3	33	87	24	12	21	103	18	71	44	81	106	
104	114	31	63	1	57	64	117	1	59	51	0	28	67	92	3	24	52	83	51	7	21	84	93	105	31	
1	49	83	48	56	62	4	97	111	34	96	111	0	27	35	39	27	30	25	54	96	53	116	56	40	11	
53	106	106	31	65	10	71	31	58	89	78	49	26	0	18	82	72	111	53	118	13	87	92	100	52	53	
114	89	84	105	81	15	80	27	120	61	57	121	70	64	0	27	63	28	105	48	54	122	5	61	44	57	
119	115	57	79	82	92	7	70	116	90	110	72	40	65	34	0	35	1	27	31	6	90	118	69	117	98	
83	52	106	31	56	43	10	48	93	2	2	110	93	68	56	85	0	93	41	92	8	106	2	103	42	28	
89	69	108	117	62	52	45	95	39	27	61	94	5	71	17	97	72	0	78	82	101	22	13	61	50	54	
48	88	58	95	89	36	72	52	104	55	104	102	42	25	72	80	51	9	0	49	115	15	1	87	86	79	
85	44	62	36	117	58	85	106	22	78	12	46	49	83	98	89	14	13	66	0	55	37	13	71	23	81	
21	119	13	31	56	35	53	70	15	50	41	7	108	61	112	65	15	123	110	63	0	17	19	87	30	32	
58	28	21	4	101	91	27	117	21	99	24	12	10	76	81	24	1	57	90	44	118	0	13	108	68	71	
82	94	66	87	48	29	53	79	56	9	83	32	99	45	25	55	19	108	67	88	119	83	0	47	119	16	
70	12	99	69	84	82	12	30	111	77	53	35	105	105	113	37	113	7	4	23	51	88	13	0	6	7	
19	79	29	1	98	76	56	49	23	30	117	43	111	4	72	98	16	60	68	121	100	56	93	24	0	123	
107	32	46	49	56	59	114	62	73	19	63	46	30	118	94	112	23	22	30	69	25	38	102	41	97	0	
