Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	84	43	39	27	46	43	40	82	68	55	72	13	37	88	90	
Tiempos de preparación: 
0	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	
24	0	31	32	93	45	71	40	98	82	27	30	13	14	46	27	
95	82	0	80	95	35	97	81	56	23	47	74	80	36	46	17	
57	9	6	0	9	39	37	99	83	7	39	79	86	64	10	98	
77	77	53	25	0	60	31	19	94	28	99	48	49	45	23	29	
79	78	68	43	86	0	72	51	23	9	48	4	13	87	83	98	
66	49	90	96	26	41	0	20	83	71	38	76	96	35	22	45	
99	77	44	72	55	11	15	0	39	82	64	59	88	12	63	2	
66	96	44	99	45	32	94	69	0	72	14	52	41	51	26	37	
73	83	48	80	61	89	52	16	97	0	64	53	77	28	12	66	
79	38	72	65	34	14	62	77	45	56	0	46	15	69	95	55	
34	18	20	90	2	67	70	60	54	22	73	0	52	85	26	27	
70	12	36	92	47	8	55	78	20	18	55	62	0	73	98	77	
82	41	92	30	58	12	18	57	76	87	17	30	7	0	90	79	
14	90	14	7	99	49	96	46	55	52	22	74	67	77	0	36	
89	40	73	11	78	65	39	35	76	56	91	52	42	7	80	0	
