Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	39	47	17	9	29	30	14	67	91	75	88	16	29	45	91	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	
25	0	23	7	60	14	77	37	52	52	79	98	42	66	4	9	
94	60	0	19	37	59	61	65	1	78	20	43	78	87	2	70	
24	14	34	0	27	36	40	86	48	17	21	97	69	1	95	11	
95	64	98	17	0	24	16	51	82	74	15	80	52	34	22	31	
57	20	21	98	33	0	54	25	67	94	9	13	11	30	10	79	
77	28	5	88	91	2	0	3	15	15	54	95	88	68	73	38	
79	2	94	68	19	16	66	0	52	69	88	17	61	97	29	72	
66	25	38	51	50	40	37	41	0	39	40	53	53	91	46	39	
99	59	18	77	58	12	43	77	25	0	10	27	92	95	43	53	
66	90	69	25	15	7	74	64	44	9	0	3	81	46	56	34	
73	37	99	71	95	17	48	52	27	90	29	0	51	97	53	41	
79	93	95	94	83	64	17	96	68	88	60	10	0	97	63	90	
34	43	17	23	80	14	93	73	31	41	25	57	29	0	51	6	
70	27	4	47	18	96	39	98	58	53	94	24	42	53	0	34	
82	39	14	22	79	28	44	57	41	37	31	69	75	53	24	0	
