Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	59	50	95	86	21	15	4	61	26	15	75	20	15	97	29	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	
62	0	29	19	115	29	2	46	20	75	70	86	17	105	56	119	
50	52	0	33	97	28	17	11	43	22	57	47	7	28	90	31	
25	23	72	0	34	52	91	24	16	28	6	35	102	75	57	54	
90	55	112	49	0	106	80	81	10	33	91	112	114	24	34	120	
52	111	59	26	10	0	67	59	121	33	19	12	120	24	107	97	
83	98	99	26	88	22	0	74	69	101	91	14	69	57	1	58	
3	16	94	54	3	29	15	0	72	95	74	68	63	28	15	58	
72	51	57	90	84	31	51	47	0	52	1	51	89	27	1	33	
70	83	1	91	35	31	80	97	59	0	94	44	29	103	47	91	
69	6	121	84	56	54	49	75	20	99	0	57	8	35	108	96	
62	121	44	64	80	104	90	50	10	45	22	0	68	15	65	32	
5	117	111	58	59	43	17	50	96	1	1	116	0	36	57	123	
103	6	100	30	3	19	29	18	123	119	67	8	39	0	88	12	
12	113	88	43	42	10	101	100	52	53	25	24	54	85	0	75	
44	25	78	9	30	113	98	92	68	2	109	2	120	111	69	0	
