Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	5	11	70	44	59	41	69	62	15	83	8	47	32	99	94	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	
57	0	71	81	38	32	62	6	8	93	97	48	67	90	19	30	
77	29	0	16	93	1	80	29	60	76	67	54	67	61	63	33	
79	97	45	0	44	66	27	81	98	88	85	4	79	80	51	46	
66	69	70	73	0	95	85	64	95	63	92	53	40	58	8	7	
99	19	68	37	14	0	13	81	80	37	60	76	23	43	79	2	
66	22	28	46	88	95	0	17	83	79	79	77	42	71	30	79	
73	27	35	84	43	3	21	0	57	14	99	35	50	58	9	73	
79	98	85	72	18	13	16	6	0	9	31	89	87	10	66	27	
34	78	93	5	6	29	88	48	31	0	7	3	44	5	37	92	
70	60	43	63	58	28	35	74	41	49	0	79	47	77	68	32	
82	84	32	58	62	26	60	65	52	46	12	0	82	53	12	25	
14	55	49	15	15	89	77	70	18	12	44	56	0	58	22	3	
89	35	87	34	19	20	89	79	43	50	42	92	95	0	51	74	
9	46	63	96	98	10	11	13	98	87	81	16	97	25	0	71	
85	53	46	71	86	34	5	3	51	92	81	91	42	22	83	0	
