Clientes: 20
Máquinas: 8
Tiempos de procesamiento: 
79	10	92	98	21	60	72	38	98	74	83	42	49	62	13	57	57	72	87	78	52	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	99	
66	0	69	24	4	78	71	6	99	56	87	34	66	2	16	37	73	36	26	22	11	
73	14	0	70	88	58	22	36	54	43	98	73	97	33	40	19	34	18	89	38	15	
79	46	25	0	48	10	26	61	46	96	96	69	19	8	82	86	93	39	8	29	92	
34	48	25	65	0	43	57	3	61	89	19	49	27	33	92	51	79	99	74	38	43	
70	71	35	13	87	0	40	92	73	31	31	78	59	23	26	81	85	68	36	88	27	
82	25	7	73	49	37	0	65	97	16	64	72	54	6	41	86	18	28	24	10	98	
14	54	41	76	11	61	99	0	91	47	65	27	35	89	50	39	63	98	73	26	96	
89	89	88	68	41	93	7	25	0	9	34	48	18	30	99	56	4	10	18	3	98	
9	62	65	25	94	52	74	31	13	0	71	4	39	67	90	25	33	31	16	39	53	
85	24	72	1	39	99	97	93	3	7	0	11	3	5	70	65	28	64	17	99	94	
8	30	70	97	66	37	88	88	69	17	4	0	6	70	25	75	68	63	74	66	56	
35	76	70	64	78	73	34	43	1	95	60	99	0	89	87	68	85	51	5	71	39	
93	72	85	40	77	55	64	53	22	27	27	85	81	0	4	55	45	79	28	77	23	
41	28	72	80	26	60	65	93	43	16	95	14	52	67	0	96	91	43	50	53	93	
74	71	77	20	56	58	21	11	2	98	37	76	21	62	48	0	98	87	6	63	78	
30	48	76	74	59	28	39	56	17	81	6	69	72	74	46	92	0	30	3	11	38	
34	4	9	72	79	27	35	25	25	22	29	85	98	74	59	70	34	0	84	9	87	
23	1	88	90	67	60	64	14	50	91	14	61	27	17	67	99	93	94	0	34	16	
9	17	53	44	1	51	19	59	21	50	44	28	35	42	16	25	10	73	88	0	21	
22	24	77	34	82	4	48	47	3	39	41	34	52	56	85	94	54	36	11	13	0	
