Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	94	55	93	58	83	77	1	47	15	98	19	17	34	49	96	
Tiempos de preparación: 
0	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	
15	0	5	12	14	14	3	41	17	1	32	37	25	13	42	22	
47	19	0	40	47	18	48	7	19	9	49	13	27	32	38	37	
11	14	31	0	26	23	43	44	36	45	35	8	46	22	49	26	
44	35	41	47	0	9	36	45	26	34	2	49	47	7	17	24	
33	38	10	12	7	0	41	42	29	34	41	20	34	27	27	35	
35	4	26	12	38	22	0	9	46	8	9	27	42	16	31	39	
36	27	48	19	20	8	35	0	27	4	32	6	37	23	26	22	
41	5	3	7	9	34	23	46	0	6	32	48	14	45	30	11	
25	16	12	5	42	15	28	13	27	0	18	39	31	49	49	18	
11	23	25	44	27	33	7	35	22	29	0	37	27	16	40	45	
20	12	25	11	32	41	16	25	6	48	42	0	38	17	31	19	
33	16	30	41	43	11	41	21	48	47	11	20	0	26	3	2	
21	47	47	47	14	23	8	45	19	28	20	30	27	0	17	18	
5	48	47	36	14	33	32	8	48	23	33	46	25	48	0	21	
40	7	2	22	4	48	24	17	26	32	17	45	15	42	25	0	
