Clientes: 20
Máquinas: 6
Tiempos de procesamiento: 
79	15	32	39	95	51	50	9	47	95	93	54	4	34	44	78	83	62	23	37	24	
Tiempos de preparación: 
0	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	
35	0	12	23	34	8	11	6	35	36	37	33	49	37	44	7	21	25	34	12	34	
36	34	0	19	46	39	9	7	24	46	23	31	26	32	42	4	16	49	15	27	39	
41	6	19	0	22	5	6	16	16	32	41	6	48	30	39	17	27	33	30	33	8	
25	26	6	38	0	2	42	35	6	13	40	25	39	29	30	14	7	39	24	27	5	
11	6	18	15	4	0	4	5	25	30	37	5	18	49	36	28	42	42	20	28	3	
20	32	18	32	27	2	0	17	45	8	6	19	35	16	25	8	30	33	11	39	14	
33	40	32	23	13	36	14	0	40	29	7	15	12	14	3	34	46	29	35	13	24	
21	48	24	42	33	44	22	40	0	24	11	7	19	24	2	6	2	15	41	16	10	
5	25	22	30	36	40	32	25	36	0	16	11	5	39	14	28	36	46	22	14	41	
40	1	29	3	24	3	5	29	9	24	0	21	24	33	45	1	18	37	41	49	12	
23	32	15	27	36	9	40	19	45	41	45	0	14	38	46	42	40	25	49	49	5	
38	8	23	30	37	12	30	37	29	17	28	29	0	29	11	48	11	2	8	2	21	
12	8	47	16	21	35	17	18	31	42	17	30	2	0	29	4	31	16	20	11	4	
21	48	33	36	32	17	2	31	27	4	38	33	24	45	0	36	44	21	26	12	38	
10	7	4	10	37	10	38	45	45	10	20	11	13	18	43	0	4	1	10	6	36	
23	42	14	24	30	37	24	16	36	44	42	47	37	4	6	46	0	40	15	39	40	
10	10	48	10	21	16	33	19	20	38	34	30	24	26	43	3	11	0	35	31	27	
43	21	25	24	19	17	27	29	13	23	44	7	18	9	6	33	34	26	0	16	4	
29	1	9	37	30	32	18	28	39	28	13	20	10	39	49	38	13	16	16	0	41	
44	33	43	40	39	16	5	49	48	38	26	19	46	31	27	33	17	9	6	44	0	
