Clientes: 25
Máquinas: 4
Tiempos de procesamiento: 
79	6	75	93	66	96	22	83	15	2	6	7	95	45	1	3	86	8	1	72	51	95	18	47	49	7	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	99	66	
73	0	84	72	10	99	50	86	10	34	3	7	60	41	83	54	80	2	28	98	20	72	91	52	3	41	
79	18	0	16	94	22	85	59	27	69	30	36	66	79	20	75	13	21	81	72	61	65	24	39	64	49	
34	37	83	0	19	29	33	21	67	48	36	61	70	21	19	94	87	46	28	53	25	45	26	35	65	7	
70	5	25	69	0	26	63	33	72	1	14	90	27	45	11	93	92	44	52	60	62	68	52	49	14	77	
82	2	38	23	27	0	70	87	31	74	12	98	97	73	29	69	71	43	59	97	85	69	88	75	11	40	
14	34	72	7	83	21	0	20	61	20	56	83	44	26	68	73	98	78	71	95	51	99	65	22	40	22	
89	17	25	89	5	98	99	0	42	32	72	48	15	90	68	73	9	24	54	50	47	23	23	43	98	93	
9	39	49	91	2	68	31	23	0	84	54	12	88	50	10	30	79	81	76	91	69	44	65	75	65	19	
85	26	10	41	48	53	39	40	89	0	85	29	90	53	57	11	35	11	21	23	58	30	51	37	9	25	
8	29	77	68	93	51	31	10	76	38	0	51	22	90	87	59	77	71	87	65	22	45	76	57	53	96	
35	77	12	26	26	46	34	50	74	9	16	0	65	59	44	75	33	82	24	55	70	9	14	48	79	99	
93	13	99	44	86	56	94	82	31	4	6	57	0	50	37	7	22	46	23	87	3	66	60	36	46	83	
41	90	17	89	2	62	67	1	72	66	42	59	20	0	35	39	50	38	45	7	87	79	12	10	25	34	
74	94	26	97	54	61	44	35	49	58	24	48	20	90	0	49	91	56	88	48	75	23	87	26	59	30	
30	30	46	9	41	53	32	72	45	57	70	96	16	12	31	0	64	69	55	12	86	43	58	77	99	45	
34	26	72	67	11	95	26	40	26	70	48	64	21	79	37	66	0	36	5	60	51	16	91	13	82	44	
23	25	68	86	80	43	83	25	66	56	90	76	49	14	16	72	81	0	62	37	3	41	71	66	75	75	
9	26	24	88	15	35	70	58	59	36	43	37	76	26	62	43	79	50	0	17	29	63	31	98	45	92	
22	33	45	31	4	11	4	76	34	26	62	49	60	30	5	17	65	47	53	0	40	73	13	82	50	60	
77	96	76	24	27	75	66	17	8	11	46	10	21	47	83	52	72	46	98	32	0	75	4	46	39	50	
91	97	78	21	10	58	71	70	54	47	91	79	22	57	93	28	67	39	35	85	86	0	18	37	56	63	
44	36	86	37	39	32	75	86	29	53	8	37	11	78	5	64	23	95	41	43	52	35	0	68	17	73	
71	3	2	57	20	36	12	81	69	97	18	6	27	92	92	54	43	97	90	53	73	92	15	0	95	87	
13	56	38	37	90	6	53	61	6	52	17	24	87	26	5	57	23	20	62	47	10	52	1	52	0	49	
39	88	3	22	80	17	16	65	70	51	2	60	55	52	20	60	4	36	81	91	61	85	46	81	3	0	
