Clientes: 25
Máquinas: 8
Tiempos de procesamiento: 
79	11	63	27	12	53	68	4	45	34	3	77	78	3	28	11	23	59	13	71	53	68	39	5	32	23	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	72	70	69	62	5	
103	0	101	81	46	71	93	37	60	5	85	87	55	73	21	64	27	118	34	43	51	53	59	25	119	21	
12	9	0	118	36	78	124	113	108	100	6	89	107	34	1	102	39	85	65	93	93	85	92	120	14	1	
44	98	64	0	114	92	24	44	113	93	37	84	46	96	8	89	8	13	53	50	47	113	27	21	10	27	
63	49	102	47	0	17	33	60	77	67	59	2	34	19	45	82	111	18	41	92	49	49	57	56	121	45	
76	105	43	94	68	0	123	103	30	108	16	77	124	109	12	12	51	7	74	20	25	118	102	11	71	18	
27	102	120	2	94	51	0	123	75	92	41	44	95	100	82	124	83	97	12	18	17	84	29	67	90	38	
107	23	114	32	124	60	38	0	17	97	33	19	3	20	17	77	47	117	120	17	28	13	76	110	45	88	
39	63	62	47	28	64	72	65	0	86	61	32	85	56	70	38	28	102	116	30	121	68	42	103	120	97	
104	119	24	109	7	69	30	30	8	0	91	12	35	90	83	35	52	79	67	72	10	12	45	97	49	36	
1	63	106	39	104	84	35	77	15	118	0	61	21	62	26	50	5	52	121	99	18	79	10	5	33	76	
53	12	102	23	57	74	71	28	12	52	67	0	52	12	37	4	26	30	64	46	27	90	31	92	17	27	
114	66	94	41	11	98	9	22	46	110	44	102	0	119	115	65	67	42	67	118	53	103	57	78	68	120	
119	59	31	21	25	122	98	111	123	3	27	70	37	0	35	91	82	80	11	119	11	1	59	77	42	2	
83	6	31	40	62	44	44	117	39	74	74	63	7	107	0	110	65	109	12	10	81	107	37	38	122	47	
89	32	8	107	27	20	84	88	25	114	3	22	34	106	15	0	8	115	88	70	121	6	115	122	50	63	
48	67	7	45	103	44	102	85	12	110	3	98	5	87	61	90	0	76	123	111	45	105	61	52	95	84	
85	58	28	89	48	85	15	110	87	21	90	2	124	68	86	71	113	0	89	44	53	111	40	18	62	39	
21	65	43	79	1	30	109	21	87	72	109	71	32	59	116	55	15	18	0	56	15	85	77	21	9	41	
58	65	61	87	40	15	85	14	79	3	92	15	32	13	35	55	84	80	61	0	52	14	112	106	29	5	
82	37	103	25	113	123	33	90	123	94	52	39	44	72	52	122	74	80	72	42	0	92	107	32	111	62	
70	28	38	11	15	79	39	80	51	17	40	100	76	73	65	74	102	52	48	21	124	0	36	78	9	115	
19	25	110	18	67	77	64	64	104	102	75	55	116	49	10	43	2	49	18	77	57	18	0	86	94	5	
107	70	50	64	105	3	9	31	88	118	108	90	71	47	30	110	84	40	40	76	88	109	54	0	25	94	
57	7	37	86	84	123	56	24	4	41	24	108	44	32	74	67	85	57	32	91	103	121	77	63	0	36	
101	52	74	60	97	3	84	66	69	121	87	28	55	78	51	58	119	74	101	98	41	110	40	2	42	0	
