Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	83	42	46	6	10	56	21	71	54	19	38	6	91	27	89	70	69	51	36	94	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	
47	0	28	25	16	12	2	40	30	14	19	36	19	41	21	25	41	24	4	39	10	
11	11	0	35	33	20	42	48	41	4	21	15	2	6	48	31	22	10	32	17	39	
44	45	36	0	30	20	27	7	44	23	35	48	17	45	9	8	33	28	49	36	25	
33	3	7	39	0	9	13	37	39	39	2	21	6	46	22	41	26	41	23	37	40	
35	1	23	38	18	0	18	3	30	6	35	29	42	10	36	4	5	49	16	46	43	
36	10	48	14	16	44	0	40	12	25	31	40	13	27	40	35	15	13	8	17	47	
41	13	3	26	10	17	17	0	14	21	21	34	18	14	44	16	33	10	15	23	26	
25	39	10	16	2	36	12	36	0	1	29	48	23	27	17	30	8	26	46	25	44	
11	18	1	29	40	15	23	11	47	0	37	25	20	18	14	34	34	16	20	1	7	
20	26	29	11	48	11	27	28	19	3	0	29	48	47	2	48	31	41	13	9	2	
33	15	1	26	40	18	40	24	7	11	44	0	7	22	20	41	32	23	2	9	6	
21	20	17	34	23	19	36	22	5	32	39	13	0	34	10	13	15	49	30	10	23	
5	37	25	22	48	47	46	44	29	24	46	43	29	0	21	15	19	49	33	10	21	
40	37	41	15	5	30	24	17	1	28	2	10	7	43	0	35	33	42	37	30	36	
23	21	9	37	14	38	14	28	12	13	16	21	38	8	17	0	8	12	47	37	33	
38	47	15	35	12	26	28	2	10	25	38	44	12	10	3	4	0	28	40	22	12	
12	7	39	32	32	32	40	49	40	7	2	32	40	4	46	25	15	0	23	8	22	
21	37	33	10	31	49	24	33	3	3	29	30	19	35	19	1	18	7	0	40	17	
10	46	3	23	28	42	26	29	22	45	7	29	17	43	17	32	24	16	6	0	13	
23	24	13	41	4	31	31	27	37	48	33	32	20	34	34	42	12	26	23	46	0	
