Clientes: 25
Máquinas: 8
Tiempos de procesamiento: 
79	79	21	92	7	61	19	43	7	91	83	88	84	67	40	69	61	38	9	19	79	78	89	98	80	74	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	99	66	73	79	34	70	
82	0	37	97	2	19	24	47	58	23	35	71	1	48	64	20	60	42	73	34	11	79	94	2	64	68	
14	81	0	62	26	12	48	77	30	84	72	29	3	96	76	58	17	9	30	15	56	91	33	14	33	6	
89	47	42	0	84	39	43	47	5	22	9	30	34	56	8	61	38	77	89	40	71	63	96	87	71	24	
9	1	25	15	0	33	38	45	38	82	86	20	19	27	66	24	47	72	53	78	28	58	39	63	34	26	
85	4	5	87	97	0	90	58	21	90	81	35	23	17	77	58	97	64	77	16	88	44	37	33	16	88	
8	11	42	44	49	5	0	77	73	6	82	60	3	70	16	21	60	96	55	80	12	33	36	9	94	13	
35	22	80	54	59	14	70	0	47	24	10	90	71	12	66	42	18	46	99	18	16	15	39	73	10	91	
93	51	21	22	86	29	14	98	0	50	94	53	7	6	21	51	27	30	40	95	41	6	35	56	51	34	
41	72	64	49	9	37	56	99	85	0	76	22	71	3	33	67	50	25	18	57	30	38	8	55	65	47	
74	50	5	50	85	58	1	17	30	62	0	65	38	98	21	36	81	94	55	52	96	87	18	47	13	35	
30	2	40	73	7	94	36	52	43	38	2	0	26	96	1	42	26	62	8	62	61	26	97	40	19	52	
34	92	15	37	10	59	49	42	60	89	13	67	0	81	49	19	24	86	18	49	80	18	89	5	80	94	
23	66	39	20	61	78	38	11	68	51	47	75	10	0	96	18	68	83	30	33	64	76	49	86	61	66	
9	33	41	84	22	45	64	16	9	1	34	69	78	71	0	77	47	20	25	22	30	21	37	95	2	65	
22	28	65	41	76	49	99	42	82	41	24	4	83	85	20	0	90	85	51	57	64	22	35	9	40	59	
77	28	67	77	63	62	78	28	89	41	68	65	90	66	5	72	0	7	29	73	87	12	90	77	97	41	
91	35	59	61	69	67	1	26	92	67	3	55	29	80	82	16	21	0	49	78	9	15	82	78	19	9	
44	52	4	21	40	79	18	79	14	74	40	80	41	38	6	31	5	8	0	86	31	85	68	46	4	15	
71	24	13	27	4	90	45	13	40	47	31	78	26	46	57	39	20	96	17	0	58	32	20	88	36	25	
13	74	64	10	41	8	11	53	29	23	80	32	12	23	42	49	69	70	27	94	0	16	81	31	35	75	
39	45	92	7	64	79	40	88	51	4	95	91	9	5	45	37	25	23	67	34	45	0	9	83	15	77	
27	8	7	92	87	38	26	62	82	18	69	45	94	9	33	46	13	27	37	19	29	79	0	56	53	99	
87	23	87	45	29	68	57	6	73	63	96	60	98	22	23	81	37	91	26	32	99	56	77	0	10	80	
16	12	29	7	89	82	60	88	3	47	31	31	13	85	35	85	47	31	46	45	52	68	24	88	0	57	
92	47	18	54	4	94	64	81	7	90	88	93	72	46	81	72	92	11	3	3	95	35	87	42	63	0	
