Clientes: 20
Máquinas: 8
Tiempos de procesamiento: 
79	94	84	47	71	26	2	76	36	55	6	19	88	13	11	46	5	78	16	24	26	
Tiempos de preparación: 
0	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	36	
41	0	20	43	49	24	16	41	37	44	8	44	30	29	5	20	10	12	48	41	42	
25	14	0	24	4	4	17	44	24	28	40	39	6	12	9	5	16	33	25	7	25	
11	24	19	0	19	4	47	28	28	12	44	27	3	37	40	32	40	48	48	39	22	
20	27	35	11	0	37	46	20	46	12	8	21	23	37	45	46	6	4	48	38	32	
33	10	33	14	17	0	25	4	48	20	7	3	15	29	29	49	44	21	1	19	18	
21	17	26	38	39	18	0	38	40	23	42	38	17	24	47	5	42	19	34	1	18	
5	4	7	20	18	40	4	0	22	35	24	22	9	41	38	40	35	32	8	23	22	
40	36	20	10	3	43	7	12	0	40	31	45	40	4	48	47	23	22	37	31	43	
23	27	10	16	36	7	4	31	41	0	36	38	19	13	24	39	23	31	37	34	42	
38	28	15	37	18	18	41	20	45	13	0	8	26	6	39	41	26	30	47	35	11	
12	43	26	49	12	38	28	6	11	10	43	0	1	2	26	15	39	43	33	30	14	
21	33	47	26	15	8	20	6	34	1	3	19	0	16	45	44	15	12	37	48	18	
10	48	8	11	48	9	36	18	3	34	6	37	3	0	39	34	33	4	42	4	14	
23	31	9	16	49	24	16	48	44	27	35	42	44	38	0	49	10	41	13	1	10	
10	16	40	20	8	42	14	42	26	22	39	34	35	20	42	0	6	24	21	21	22	
43	15	4	12	12	3	6	16	13	46	29	18	11	49	8	36	0	7	6	49	4	
29	36	22	42	20	7	17	17	13	40	37	38	17	8	41	34	24	0	49	39	40	
44	17	40	24	34	2	23	47	42	29	3	41	38	38	13	30	8	20	0	3	29	
5	37	42	21	30	15	28	27	48	8	26	42	47	42	32	21	26	38	48	0	28	
6	30	27	30	22	20	18	39	1	30	14	8	9	1	5	35	36	19	18	13	0	
