Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	23	31	8	15	30	48	88	87	80	70	14	17	32	5	20	32	91	72	63	62	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	
47	0	20	26	44	12	18	36	9	27	12	24	12	42	37	48	11	6	42	35	20	
11	29	0	13	40	8	4	42	25	20	19	1	28	38	20	5	32	36	27	23	45	
44	9	40	0	19	20	32	7	19	47	17	16	37	42	45	49	32	8	4	24	32	
33	23	43	37	0	6	36	13	15	23	48	41	2	43	1	41	18	20	28	29	43	
35	31	1	10	18	0	42	10	18	30	17	26	9	5	4	7	41	9	42	4	24	
36	21	3	20	27	1	0	20	23	23	45	1	7	38	31	13	47	5	5	12	22	
41	34	29	3	48	38	6	0	5	29	19	3	33	47	23	40	18	5	45	42	27	
25	24	37	32	30	31	19	47	0	33	23	3	45	49	41	24	2	39	17	12	44	
11	45	30	46	33	28	24	28	1	0	28	29	42	5	3	35	41	37	16	10	35	
20	48	32	42	43	31	33	22	37	28	0	38	48	27	39	29	28	27	12	2	6	
33	17	34	34	14	38	41	48	34	33	19	0	44	18	18	26	10	16	13	48	43	
21	49	31	36	48	8	25	32	35	3	43	41	0	13	10	25	2	23	18	42	27	
5	2	25	45	45	48	18	27	13	34	39	16	27	0	43	46	18	41	9	43	28	
40	43	1	21	34	18	35	14	19	14	31	16	40	33	0	45	40	33	48	9	10	
23	12	42	4	27	24	3	29	41	48	37	39	27	36	39	0	3	20	12	38	34	
38	30	7	20	1	46	8	46	36	41	44	44	6	11	41	15	0	43	20	17	22	
12	12	15	14	6	46	49	1	49	20	12	37	9	42	43	33	47	0	44	41	43	
21	35	32	43	35	37	9	26	7	2	2	23	28	18	43	42	23	39	0	41	23	
10	38	16	35	30	29	32	28	13	29	22	4	28	13	40	26	47	32	34	0	28	
23	39	41	29	17	19	46	10	11	20	5	8	47	42	23	37	23	3	19	6	0	
