Clientes: 20
Máquinas: 8
Tiempos de procesamiento: 
79	57	44	34	16	64	88	34	26	53	3	15	8	2	94	46	3	17	10	88	83	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	
72	0	98	119	74	88	30	94	121	15	80	6	8	87	12	72	86	10	90	104	95	
70	37	0	112	40	118	100	52	119	68	52	107	4	45	16	58	54	103	23	83	35	
69	38	39	0	40	45	61	52	52	82	121	18	122	91	114	109	66	108	20	54	38	
62	88	105	80	0	27	85	95	20	74	9	43	93	44	16	67	19	60	3	6	47	
5	85	3	64	18	0	29	114	62	31	33	82	84	70	105	124	86	67	85	56	22	
103	94	1	64	62	44	0	15	4	62	10	67	68	57	87	6	56	104	34	45	41	
12	64	77	122	83	83	38	0	83	104	104	103	35	62	72	35	1	70	14	76	73	
44	12	85	75	15	17	37	20	0	73	16	113	117	57	113	6	114	71	24	88	29	
63	3	3	67	97	64	75	68	1	0	20	81	76	28	92	36	103	42	113	15	61	
76	61	91	50	113	23	98	54	72	44	0	77	95	9	15	98	75	112	97	25	115	
27	97	104	71	108	8	99	80	46	16	68	0	60	13	4	86	122	52	44	95	106	
107	116	14	118	22	82	9	119	33	56	28	117	0	46	124	97	52	44	40	86	123	
39	21	38	66	16	50	5	102	107	56	21	77	37	0	72	26	31	94	108	99	24	
104	76	30	51	68	11	111	100	62	30	75	84	28	95	0	121	93	111	106	97	88	
1	88	88	44	40	1	116	65	91	85	48	65	44	59	30	0	95	3	40	81	38	
53	37	46	49	56	73	19	52	101	65	33	9	88	120	96	8	0	95	32	123	96	
114	122	19	79	122	62	14	27	92	76	2	108	113	99	29	37	30	0	37	116	18	
119	13	56	110	81	80	42	53	87	12	84	21	107	18	39	62	15	100	0	75	102	
83	68	26	39	51	74	73	16	111	39	52	38	56	1	93	41	81	108	82	0	69	
89	70	30	89	90	12	106	64	9	56	100	19	93	103	104	8	89	54	16	104	0	
