Clientes: 30
Máquinas: 2
Tiempos de procesamiento: 
79	93	65	35	83	20	31	85	53	73	3	17	42	91	62	77	4	45	71	51	2	32	61	51	52	9	94	95	69	54	45	
Tiempos de preparación: 
0	84	96	51	80	81	122	68	51	115	83	49	36	44	28	120	70	21	19	107	37	9	113	124	117	19	21	5	73	113	56	
13	0	91	92	11	22	76	74	83	16	115	66	2	68	38	94	38	44	29	77	56	16	25	75	21	38	79	84	19	110	95	
72	123	0	69	121	26	15	19	38	88	37	53	79	103	54	82	76	24	119	55	112	72	47	3	32	57	23	70	12	107	88	
88	121	13	0	22	2	69	107	16	23	20	40	60	72	54	98	2	11	109	85	6	99	72	77	21	10	108	78	92	113	89	
124	10	12	21	0	22	33	82	27	76	98	49	95	73	108	103	2	17	40	12	1	124	17	100	7	29	120	16	73	9	107	
88	61	33	53	9	0	54	74	41	11	36	52	44	85	23	116	4	61	53	21	100	65	81	99	17	56	41	46	112	56	54	
104	56	98	114	89	26	0	58	78	36	35	24	71	86	4	91	44	119	95	104	108	51	79	48	7	53	124	123	29	45	46	
121	84	34	101	118	84	1	0	79	17	14	50	51	38	57	13	41	23	56	95	53	36	78	103	114	61	46	103	61	44	7	
91	41	25	27	75	61	80	34	0	62	94	50	75	20	101	48	76	49	88	34	104	59	87	75	72	65	65	9	110	103	5	
30	89	45	45	113	7	55	110	86	0	88	47	56	74	57	11	50	105	86	98	4	119	13	62	17	88	70	82	88	78	3	
47	66	18	28	46	62	76	53	117	61	0	14	16	43	5	89	100	15	74	16	36	107	19	91	120	17	107	19	86	124	42	
49	99	63	43	116	90	88	53	101	16	105	0	38	90	121	80	94	21	115	45	95	6	16	13	85	106	68	101	25	86	62	
14	84	3	96	22	45	87	47	69	15	24	84	0	56	61	109	112	76	15	8	3	59	38	68	74	111	28	116	54	64	76	
82	76	61	35	14	32	57	59	118	103	3	69	62	0	22	60	58	7	47	10	21	114	72	15	88	15	24	74	103	75	3	
28	102	26	78	39	121	92	70	53	86	124	91	24	68	0	29	105	63	86	47	109	31	67	98	38	17	121	53	41	70	91	
42	51	73	68	77	86	42	73	113	112	61	10	47	87	93	0	50	115	74	112	13	120	96	103	123	5	17	75	2	5	51	
13	71	31	102	79	98	54	101	76	62	25	63	58	35	45	20	0	3	94	71	12	81	83	68	112	121	66	52	73	76	53	
97	77	3	60	43	104	74	17	93	110	92	30	11	90	23	45	70	0	42	107	39	112	119	55	6	62	42	3	63	93	11	
122	14	82	88	16	77	6	55	26	82	23	12	109	112	22	10	10	2	0	79	52	44	53	99	38	107	105	35	24	43	33	
32	53	53	47	10	76	122	86	18	53	47	99	11	118	20	123	15	89	8	0	76	44	119	120	96	94	93	79	74	4	38	
15	116	36	90	104	18	35	56	76	56	73	64	103	107	74	96	2	72	47	27	0	16	58	70	10	53	101	103	22	115	112	
34	85	29	39	56	54	19	10	89	74	85	80	82	24	58	64	97	90	2	105	72	0	28	120	5	33	5	58	9	44	15	
100	60	31	35	88	70	90	77	88	99	101	97	59	57	114	18	50	53	51	15	114	31	0	22	77	26	27	109	90	20	54	
3	9	94	113	100	4	76	45	93	88	68	4	65	100	122	121	89	16	46	77	66	121	67	0	32	18	79	57	104	64	82	
93	59	117	27	28	105	2	31	116	106	60	79	109	123	79	20	120	75	108	11	57	120	12	113	0	122	43	6	77	35	46	
28	16	53	104	68	79	68	108	16	34	99	57	29	113	41	27	68	60	23	78	103	33	10	98	105	0	122	32	23	64	108	
82	118	45	59	46	84	2	60	27	109	75	61	19	7	89	67	107	116	70	102	74	84	16	42	93	113	0	22	27	20	105	
113	26	63	98	6	121	79	89	122	14	116	42	24	112	120	90	12	63	72	63	68	109	12	27	124	114	56	0	48	11	18	
32	4	115	43	66	24	48	123	102	72	120	51	63	98	74	110	93	39	58	91	46	56	95	30	4	121	29	117	0	112	13	
90	3	5	16	54	47	17	13	30	15	51	102	71	101	100	104	51	22	72	25	79	99	71	70	69	100	73	1	65	0	65	
37	113	77	4	117	28	117	100	104	5	65	119	115	102	1	92	78	104	78	35	111	102	49	21	48	118	25	84	67	26	0	
