Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	95	17	25	1	87	92	67	94	70	37	97	76	87	96	39	
Tiempos de preparación: 
0	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	
18	0	28	18	22	41	42	45	7	32	30	2	29	10	4	15	
40	8	0	16	29	28	25	16	47	22	15	30	18	30	24	31	
15	36	20	0	14	14	42	41	10	34	41	16	22	21	22	1	
47	36	30	20	0	43	45	48	27	21	15	29	47	29	15	20	
11	9	38	1	49	0	8	20	14	6	11	23	44	7	44	16	
44	27	21	22	18	2	0	41	12	46	40	43	22	5	27	20	
33	38	41	39	2	35	45	0	2	47	15	20	3	30	47	47	
35	36	46	18	18	18	39	36	0	19	31	3	15	26	45	37	
36	35	22	7	23	19	1	24	9	0	45	30	6	10	49	14	
41	44	3	16	35	48	33	4	16	23	0	39	34	9	41	5	
25	34	41	41	19	18	3	46	41	8	25	0	49	4	6	11	
11	18	10	24	13	12	39	47	11	27	6	31	0	5	44	21	
20	13	40	25	2	36	21	25	5	28	21	45	35	0	46	1	
33	38	2	11	12	16	39	29	28	28	26	43	5	37	0	29	
21	10	31	49	27	27	29	29	13	49	4	22	32	30	23	0	
