Clientes: 20
Máquinas: 4
Tiempos de procesamiento: 
79	37	16	87	54	74	30	14	93	97	32	96	17	13	63	49	69	11	14	72	51	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	
77	0	22	30	74	84	35	64	59	82	99	53	22	66	84	87	31	93	2	8	33	
79	13	0	32	87	19	51	8	72	85	29	75	10	61	96	37	36	79	69	97	38	
66	51	94	0	88	71	61	71	56	91	64	57	98	96	70	28	84	88	77	89	58	
99	60	18	33	0	67	77	28	4	11	7	70	8	42	20	2	31	90	62	2	46	
66	51	63	1	47	0	57	68	73	41	56	50	29	12	10	44	43	76	21	70	77	
73	31	74	45	38	16	0	64	38	44	52	97	43	97	49	6	96	95	63	64	68	
79	2	19	16	30	30	23	0	74	72	96	94	40	71	24	14	17	61	30	80	96	
34	71	33	94	15	28	43	20	0	22	36	82	86	3	84	5	18	12	32	39	85	
70	5	35	78	42	7	2	56	21	0	60	83	98	57	54	29	51	66	55	91	86	
82	76	27	66	62	29	50	64	45	60	0	96	83	45	98	16	23	38	20	22	93	
14	40	82	74	39	39	27	65	87	92	20	0	78	76	96	3	43	56	30	90	19	
89	74	50	15	55	93	11	70	14	48	88	36	0	40	28	18	12	64	54	38	28	
9	41	29	47	17	5	41	19	47	97	46	38	16	0	20	87	28	72	80	36	41	
85	92	83	29	28	21	54	43	33	17	96	68	44	35	0	96	90	49	2	32	65	
8	48	27	12	83	40	29	69	65	2	47	1	42	39	81	0	68	66	1	22	9	
35	33	38	3	1	79	35	97	70	83	96	99	47	44	24	58	0	26	61	86	94	
93	26	87	41	24	27	80	5	94	44	5	15	51	35	52	51	36	0	32	86	31	
41	99	67	27	96	14	68	20	69	93	80	56	87	4	41	29	27	66	0	7	29	
74	60	48	32	72	98	66	23	50	99	52	36	30	51	1	54	45	13	23	0	62	
30	81	16	40	37	4	43	76	30	67	42	34	95	99	81	27	72	80	93	94	0	
