Clientes: 25
Máquinas: 6
Tiempos de procesamiento: 
79	46	11	75	86	74	47	56	96	84	52	29	30	15	90	5	89	19	5	13	48	35	70	95	77	0	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	72	70	69	
62	0	9	63	16	104	10	61	86	60	43	35	96	65	113	82	81	58	111	68	68	92	110	53	18	79	
5	28	0	106	23	116	100	28	19	108	26	34	23	36	30	109	31	73	79	62	73	3	79	30	121	66	
103	97	64	0	93	82	53	47	96	16	28	54	7	3	81	85	46	107	55	5	78	20	113	108	92	3	
12	106	41	5	0	60	70	1	1	102	1	94	119	113	16	90	4	103	79	70	41	35	31	86	77	21	
44	90	30	40	14	0	74	68	76	55	108	81	114	113	17	51	90	77	80	20	65	31	45	68	9	123	
63	74	49	93	40	70	0	46	60	96	75	99	45	24	42	57	14	85	73	64	9	89	114	34	102	69	
76	53	42	35	97	46	43	0	95	119	27	124	34	32	45	29	63	55	3	44	15	105	100	28	1	48	
27	91	10	72	16	43	49	84	0	96	91	54	4	72	96	35	2	58	34	95	26	78	123	24	8	61	
107	67	22	41	42	110	42	89	76	0	111	97	92	29	21	111	60	47	41	64	118	72	98	119	66	7	
39	89	27	20	23	50	87	84	117	109	0	60	94	30	37	119	41	23	91	68	112	111	55	47	34	31	
104	46	87	38	79	82	39	21	106	65	40	0	65	51	3	24	43	47	83	12	12	56	6	52	78	96	
1	120	65	19	110	112	52	76	93	74	49	48	0	31	88	68	73	88	44	13	14	46	96	116	28	114	
53	4	39	45	69	26	123	101	21	123	119	6	46	0	106	17	15	55	66	62	22	29	65	30	52	108	
114	102	66	89	73	57	52	62	120	90	43	65	116	41	0	101	72	39	95	14	85	12	30	35	66	95	
119	96	23	59	96	52	111	80	29	112	44	101	104	96	99	0	36	121	17	36	48	117	12	120	91	106	
83	9	111	53	98	21	118	69	52	17	3	24	68	49	39	33	0	96	18	69	12	49	43	47	106	119	
89	82	29	47	29	84	74	70	28	120	122	2	17	115	70	4	67	0	8	87	71	117	1	103	24	79	
48	47	35	3	26	81	44	80	98	73	63	62	92	12	7	120	7	4	0	121	83	55	2	23	121	9	
85	109	67	61	46	45	85	60	28	119	62	53	12	42	68	45	114	6	107	0	17	17	113	12	84	53	
21	68	102	107	69	124	103	14	109	106	74	90	86	34	25	113	89	22	101	100	0	63	45	80	112	110	
58	62	5	63	111	16	22	39	20	123	81	88	59	119	101	43	100	111	68	122	20	0	92	110	44	113	
82	23	79	112	3	35	99	112	32	39	50	78	115	71	52	10	6	8	97	64	3	10	0	42	38	120	
70	109	35	75	12	81	55	60	103	9	47	41	103	82	28	11	120	78	24	46	84	76	55	0	25	83	
19	88	88	21	97	65	119	28	49	29	102	120	45	32	56	83	101	38	123	79	119	27	25	51	0	40	
107	49	96	123	60	87	24	18	50	47	99	22	112	93	109	96	57	22	92	102	54	83	120	90	120	0	
