Clientes: 30
Máquinas: 2
Tiempos de procesamiento: 
79	23	61	63	84	66	15	66	65	55	33	4	20	71	11	81	42	64	76	14	87	97	6	11	92	25	92	95	17	20	37	
Tiempos de preparación: 
0	84	96	51	80	81	122	68	51	115	83	49	36	44	28	120	70	21	19	107	37	9	113	124	117	19	21	5	73	113	56	
13	0	117	69	97	94	50	73	103	2	91	72	119	57	84	96	57	84	38	1	55	110	116	52	67	86	89	34	62	123	8	
72	81	0	61	61	85	34	30	71	42	68	8	8	16	2	64	35	98	56	54	11	117	108	56	44	95	123	6	120	92	67	
88	118	99	0	83	55	95	43	24	1	49	65	4	56	8	19	118	8	113	91	63	43	37	115	26	93	35	57	91	40	52	
124	58	42	105	0	92	60	35	63	38	118	123	87	118	2	18	2	81	11	9	69	37	7	47	74	122	9	102	92	65	68	
88	7	52	61	108	0	32	88	43	3	26	80	120	84	102	114	22	120	51	102	66	59	106	39	1	29	48	122	97	25	89	
104	37	28	31	88	24	0	74	55	111	52	57	73	68	53	32	45	102	53	100	88	90	42	82	72	16	82	36	63	80	8	
121	23	104	104	110	71	3	0	9	20	57	119	72	114	3	15	102	35	59	15	23	35	38	113	12	119	120	27	76	31	25	
91	91	98	107	71	13	92	77	0	15	100	96	7	30	103	56	33	53	33	67	48	107	89	18	20	13	29	14	8	115	26	
30	38	75	116	71	57	122	83	24	0	74	33	59	106	100	88	84	31	120	13	124	122	60	106	23	77	62	35	41	11	43	
47	91	36	16	41	28	23	33	85	105	0	56	35	74	50	16	49	13	35	79	69	107	14	2	42	120	24	54	117	119	30	
49	3	37	56	99	112	96	62	10	64	22	0	51	55	116	60	104	67	108	117	102	122	121	84	12	122	62	67	82	51	119	
14	76	17	121	48	72	95	35	104	32	105	43	0	114	91	98	105	26	77	48	69	5	85	66	1	104	13	59	41	15	16	
82	28	9	91	44	66	74	115	96	108	30	64	24	0	73	53	114	46	33	15	58	16	83	123	100	85	59	80	33	117	56	
28	108	8	83	52	34	62	53	107	113	25	27	18	88	0	110	90	16	100	71	108	50	65	60	9	63	35	29	121	50	121	
42	114	106	104	57	124	32	27	122	84	69	46	44	95	63	0	7	81	89	82	116	95	2	41	35	61	109	97	31	13	30	
13	17	10	19	58	49	11	117	16	97	114	100	42	35	79	72	0	34	22	88	122	103	79	92	40	56	63	36	40	35	3	
97	53	64	19	122	18	76	46	89	68	62	61	118	97	102	28	51	0	110	121	72	73	118	111	88	22	86	19	84	58	58	
122	54	60	46	54	14	103	71	89	25	95	92	22	32	85	54	69	49	0	40	54	45	48	63	99	94	26	120	55	44	15	
32	112	37	68	107	19	121	120	121	4	20	81	98	112	102	65	8	91	10	0	56	7	63	37	54	1	11	23	86	66	13	
15	65	80	61	102	83	43	120	16	39	116	19	58	9	52	105	46	117	113	13	0	2	104	19	124	16	8	61	26	90	22	
34	27	102	23	106	38	124	1	81	55	16	55	106	94	48	114	21	29	36	13	17	0	108	74	120	2	10	72	69	70	33	
100	34	27	60	11	49	101	109	108	101	1	38	116	55	20	85	38	69	42	66	104	114	0	18	87	64	74	24	73	21	28	
3	78	53	61	104	112	8	89	25	116	72	1	116	110	53	106	65	73	19	9	114	21	49	0	104	38	71	103	47	95	111	
93	3	122	64	56	119	103	103	2	67	3	53	15	64	44	60	116	85	124	64	103	8	54	59	0	56	93	97	3	71	79	
28	33	117	82	90	56	73	20	34	111	21	101	50	9	51	113	112	110	104	72	109	103	111	52	32	0	45	44	60	77	106	
82	66	32	14	58	113	39	49	121	59	83	107	15	119	32	24	105	20	71	90	59	19	10	38	65	61	0	5	109	104	1	
113	122	21	66	29	94	60	77	9	108	73	3	2	115	17	56	23	100	36	102	47	1	97	1	70	10	65	0	67	74	109	
32	46	74	106	3	16	10	96	75	22	104	118	30	106	120	21	59	51	43	94	87	80	76	23	52	76	93	61	0	76	35	
90	71	61	16	20	42	18	95	112	114	45	69	29	39	99	71	94	119	65	20	97	34	106	52	46	65	104	121	93	0	100	
37	9	3	46	69	78	66	46	32	36	93	81	17	98	45	115	72	115	20	2	55	39	34	25	81	85	70	21	124	2	0	
