Clientes: 20
Máquinas: 6
Tiempos de procesamiento: 
79	6	36	73	48	80	46	26	75	36	99	45	29	37	77	50	40	92	56	52	70	
Tiempos de preparación: 
0	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	
66	0	1	86	30	93	54	14	6	44	29	57	89	84	57	43	53	84	34	22	24	
99	84	0	25	13	61	54	42	29	32	6	36	78	29	36	64	56	30	16	70	33	
66	59	98	0	87	46	80	44	86	33	26	21	52	50	5	76	62	63	29	3	91	
73	60	8	25	0	36	36	58	97	92	87	13	62	18	71	58	5	18	38	49	4	
79	68	74	22	21	0	22	24	94	82	86	23	84	75	80	91	99	16	25	56	13	
34	17	43	25	76	59	0	94	34	61	12	69	8	13	38	80	33	56	2	56	50	
70	83	41	71	67	16	51	0	56	14	67	81	69	77	95	10	1	70	66	94	2	
82	28	4	71	35	16	7	15	0	48	62	15	3	10	97	43	80	63	56	32	17	
14	67	96	95	36	71	89	44	71	0	59	10	63	60	37	66	29	70	80	35	84	
89	28	94	96	28	5	92	68	82	55	0	25	14	69	91	8	65	26	79	54	69	
9	48	11	76	12	70	14	77	97	81	57	0	32	63	83	27	60	9	29	52	77	
85	11	5	99	23	73	88	28	36	12	5	87	0	78	53	97	55	62	66	66	37	
8	63	47	92	92	10	73	17	69	79	45	21	56	0	54	23	53	74	96	40	99	
35	30	51	5	18	30	55	13	82	17	76	48	51	37	0	92	41	30	2	14	46	
93	69	93	89	87	47	41	11	98	13	5	38	12	34	86	0	16	49	14	70	60	
41	95	84	36	41	34	73	33	74	1	33	86	46	2	79	33	0	86	24	71	96	
74	22	83	98	57	93	31	44	9	79	55	77	39	49	59	73	89	0	90	46	21	
30	65	46	53	51	89	52	28	21	36	49	89	31	69	73	29	26	66	0	59	67	
34	72	37	23	47	73	69	5	46	58	94	89	78	59	33	29	8	21	78	0	33	
23	41	15	82	30	43	51	1	71	74	64	29	42	35	63	62	81	34	31	85	0	
