Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	56	6	81	99	65	25	45	21	28	83	8	64	10	72	60	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	
57	0	35	77	83	28	50	78	49	59	38	63	22	40	47	64	
77	35	0	20	66	93	2	14	67	40	69	25	95	99	72	67	
79	78	29	0	4	13	4	87	39	53	65	87	10	1	48	32	
66	38	94	95	0	72	12	61	64	13	74	31	50	41	56	45	
99	40	26	13	16	0	54	16	27	57	3	65	8	65	50	17	
66	63	97	46	2	89	0	41	71	99	99	33	12	72	64	60	
73	11	18	3	49	43	15	0	64	94	29	90	49	29	53	56	
79	92	1	70	55	97	17	54	0	85	55	26	84	55	56	93	
34	25	18	53	35	35	54	83	75	0	68	48	67	94	36	16	
70	24	87	69	14	87	40	68	83	56	0	21	68	11	44	50	
82	63	99	41	87	18	92	23	50	46	6	0	24	12	51	90	
14	7	85	5	28	72	73	41	59	11	9	40	0	66	27	6	
89	75	70	55	38	70	94	26	85	86	46	35	32	0	49	56	
9	43	1	47	49	85	49	74	55	20	15	12	31	22	0	52	
85	96	48	57	71	19	11	8	86	5	31	69	88	76	2	0	
