Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	69	43	44	21	89	86	4	92	74	53	4	98	34	3	28	
Tiempos de preparación: 
0	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	
15	0	6	30	47	39	19	49	38	41	23	6	4	15	14	14	
47	29	0	44	21	25	16	32	15	31	45	27	26	29	38	32	
11	47	29	0	29	8	9	27	46	32	26	40	23	5	45	26	
44	19	9	44	0	47	3	16	27	24	3	46	10	3	23	35	
33	31	11	22	33	0	39	2	40	3	28	37	35	9	32	8	
35	13	27	34	36	40	0	33	38	48	4	15	27	6	11	36	
36	8	33	21	44	49	47	0	27	38	48	23	41	31	15	26	
41	40	46	38	8	23	27	44	0	18	11	32	16	19	3	42	
25	25	18	33	37	7	9	36	6	0	7	14	48	5	36	44	
11	41	1	25	31	2	14	43	29	40	0	42	46	6	30	18	
20	25	32	15	5	5	48	41	11	7	28	0	21	13	46	20	
33	23	37	19	14	42	44	49	48	8	42	27	0	3	35	23	
21	14	20	45	38	2	11	42	11	9	38	27	15	0	21	47	
5	33	22	22	11	14	41	24	11	35	28	9	47	25	0	35	
40	5	15	14	18	34	9	6	40	19	3	2	32	46	28	0	
