Clientes: 25
Máquinas: 4
Tiempos de procesamiento: 
79	60	81	43	11	75	72	67	19	26	23	53	94	53	33	48	75	12	46	34	30	47	77	96	52	86	
Tiempos de preparación: 
0	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	36	41	
25	0	45	10	8	27	25	21	3	47	15	28	45	9	20	13	7	21	24	44	36	3	18	47	16	38	
11	24	0	24	29	43	37	15	15	38	29	27	20	4	3	22	6	17	5	6	25	24	18	32	1	47	
20	31	36	0	5	48	38	21	41	12	49	21	11	37	40	30	30	19	12	49	28	14	26	38	35	30	
33	44	11	9	0	17	47	14	14	33	5	24	36	42	44	27	10	43	3	20	35	47	5	15	22	16	
21	19	49	34	44	0	37	19	29	36	34	43	4	36	7	22	19	12	45	10	9	44	42	18	43	44	
5	42	28	47	46	48	0	19	17	17	18	6	17	10	25	45	46	9	43	5	1	1	31	19	17	27	
40	34	25	26	26	43	19	0	20	40	3	22	37	6	40	9	27	13	15	43	23	44	44	24	8	37	
23	33	8	42	14	32	9	45	0	16	39	22	41	37	40	16	27	47	38	19	3	28	28	30	41	47	
38	23	19	41	22	42	48	10	30	0	7	7	43	38	21	39	9	10	11	49	2	6	20	28	4	8	
12	3	11	41	35	40	32	32	19	6	0	23	40	3	26	5	32	37	17	25	25	37	14	38	2	29	
21	37	3	35	13	35	43	20	42	9	11	0	27	49	47	9	23	3	36	18	5	13	28	36	49	44	
10	17	30	31	30	18	37	15	11	44	5	23	0	34	3	47	27	11	14	4	10	11	18	37	19	4	
23	6	28	21	33	20	21	27	36	6	13	21	28	0	49	35	43	48	39	21	32	46	19	9	8	32	
10	18	17	47	35	10	16	38	15	49	15	47	19	40	0	29	5	45	41	30	23	45	21	22	43	15	
43	42	30	12	11	39	19	47	7	40	45	46	49	16	39	0	14	20	4	16	38	43	44	47	43	40	
29	28	22	40	48	43	33	18	35	19	29	2	8	47	48	19	0	38	48	15	42	20	9	7	39	13	
44	22	33	6	22	35	5	12	13	26	3	16	19	40	34	4	9	0	18	5	21	16	9	44	9	12	
5	14	1	31	23	7	26	35	34	9	45	11	43	49	22	12	25	29	0	32	43	25	21	3	38	39	
6	12	10	10	20	4	18	37	18	18	18	40	30	43	30	19	7	30	29	0	1	30	6	17	10	40	
27	48	9	15	25	11	3	14	27	17	23	3	26	40	39	43	13	7	38	42	0	6	23	16	12	3	
10	44	17	37	1	33	3	40	37	11	10	12	26	12	30	3	34	3	10	10	47	0	48	8	15	11	
28	45	13	16	23	28	32	30	28	5	18	28	37	20	23	29	35	37	40	11	4	20	0	18	37	27	
17	28	46	29	31	4	49	41	4	12	12	31	44	49	12	22	4	29	49	45	4	27	25	0	43	19	
29	20	4	23	40	26	10	22	9	12	7	40	15	6	36	24	22	4	5	16	3	16	38	6	0	49	
25	42	1	8	25	30	1	43	1	9	16	45	40	31	22	48	42	28	43	12	38	30	35	15	33	0	
