Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	98	98	34	63	56	50	26	93	68	96	70	38	21	14	29	
Tiempos de preparación: 
0	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	
18	0	48	32	12	40	29	26	6	46	37	25	23	17	3	2	
40	16	0	32	20	34	13	35	36	35	26	26	41	15	4	6	
15	8	41	0	8	11	23	19	1	3	45	12	4	37	41	32	
47	4	43	33	0	20	25	3	9	42	43	44	32	24	25	24	
11	44	28	29	7	0	25	41	18	47	11	23	5	11	39	14	
44	47	30	45	6	24	0	28	25	4	35	38	2	33	32	38	
33	13	12	12	7	40	46	0	13	15	42	35	17	3	14	27	
35	18	3	45	20	33	40	26	0	12	23	6	15	13	44	21	
36	46	31	10	14	43	26	20	38	0	27	32	8	20	23	29	
41	27	36	11	45	43	6	20	31	1	0	1	42	28	12	13	
25	41	11	33	42	41	47	6	39	24	30	0	32	1	17	39	
11	20	39	24	47	30	34	47	24	45	17	10	0	45	23	3	
20	24	34	20	20	44	8	17	40	6	27	35	29	0	7	17	
33	34	23	12	5	18	35	7	47	24	9	26	24	25	0	36	
21	20	3	43	48	41	13	23	40	20	39	31	30	16	21	0	
