Clientes: 25
Máquinas: 8
Tiempos de procesamiento: 
79	52	78	56	73	38	66	7	92	79	3	7	63	65	28	12	91	59	53	14	8	91	68	68	30	74	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	72	70	69	62	5	
103	0	54	81	64	14	86	57	53	88	44	111	41	28	13	31	97	15	85	107	22	8	75	81	63	120	
12	28	0	106	45	121	44	21	73	33	101	72	106	122	4	34	86	47	81	2	10	93	92	106	44	112	
44	88	65	0	119	99	82	58	30	45	39	10	41	19	31	113	111	67	120	93	65	59	2	86	42	18	
63	23	51	111	0	114	33	90	101	56	30	31	30	111	88	60	32	63	69	8	17	35	121	3	102	52	
76	95	42	111	33	0	63	28	50	85	14	96	74	46	61	110	102	27	16	67	73	104	62	104	102	7	
27	112	118	101	44	120	0	78	31	27	55	77	119	117	40	44	77	54	76	86	99	72	71	12	98	87	
107	79	47	2	16	86	103	0	82	9	96	59	112	27	72	79	53	3	31	47	55	71	27	68	124	38	
39	29	98	109	100	46	19	122	0	60	1	123	75	86	37	93	31	68	87	78	94	34	32	83	96	63	
104	65	87	9	91	30	68	64	58	0	101	49	93	22	3	90	81	3	24	92	24	60	60	114	3	22	
1	68	97	115	99	115	23	97	55	109	0	41	82	14	108	21	7	85	5	100	106	7	65	63	9	89	
53	90	93	84	25	82	87	106	85	119	32	0	60	109	54	92	39	98	9	56	47	116	77	54	76	81	
114	29	118	88	29	116	32	53	81	60	13	41	0	18	35	22	102	29	113	97	73	103	65	47	76	9	
119	103	123	124	55	52	12	71	16	65	34	104	56	0	2	33	72	121	105	112	74	15	69	52	103	57	
83	84	51	35	84	97	47	92	75	45	28	5	32	99	0	76	107	39	45	86	94	106	54	101	103	34	
89	88	52	108	92	39	86	24	59	12	119	78	109	41	106	0	119	21	9	60	52	107	71	34	81	115	
48	55	50	33	109	26	71	78	49	58	62	16	33	23	99	91	0	95	29	104	15	69	85	9	25	93	
85	68	76	11	14	45	91	65	100	76	33	20	37	103	97	85	96	0	94	36	4	53	11	30	23	99	
21	10	37	44	94	105	68	63	109	80	9	122	60	100	122	95	111	30	0	114	24	68	23	44	40	116	
58	16	103	44	86	9	2	60	18	98	39	47	15	107	45	123	122	54	120	0	57	89	54	28	75	83	
82	77	34	27	99	78	2	27	93	104	6	114	112	8	49	65	41	88	112	55	0	6	32	53	3	21	
70	109	119	109	38	82	60	120	95	29	82	69	106	19	95	10	123	37	59	46	44	0	108	47	20	71	
19	34	75	12	1	63	74	22	47	4	6	84	86	1	16	56	30	33	60	71	52	91	0	17	110	3	
107	75	31	106	118	77	1	124	46	11	11	47	74	84	4	56	24	69	16	109	70	91	100	0	35	123	
57	95	41	50	61	117	35	123	4	2	104	121	78	41	57	60	111	3	106	60	23	109	116	46	0	53	
101	67	30	58	33	65	28	91	35	5	77	32	121	111	30	60	48	70	117	62	46	49	121	32	51	0	
