Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	99	13	99	89	72	91	29	84	51	24	23	65	22	48	58	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	
25	0	4	15	20	53	40	24	15	61	29	84	82	49	73	4	
94	60	0	36	58	7	72	79	18	80	90	64	26	15	37	83	
24	36	12	0	22	39	26	39	91	63	63	6	25	89	88	5	
95	39	59	8	0	98	94	64	3	66	43	19	46	31	82	71	
57	46	17	53	81	0	28	72	18	52	11	10	13	71	13	35	
77	61	1	40	99	59	0	45	95	53	9	96	17	50	15	60	
79	80	94	32	24	11	82	0	3	36	54	21	87	62	28	98	
66	34	40	33	94	41	72	91	0	97	16	86	49	24	82	65	
99	73	94	26	52	88	55	73	98	0	37	76	35	88	96	20	
66	50	24	16	83	61	49	75	2	19	0	66	99	34	51	46	
73	56	31	11	27	26	34	78	14	88	52	0	11	25	26	45	
79	13	22	62	61	43	78	44	4	25	18	4	0	43	83	1	
34	75	32	46	31	63	54	57	88	88	34	99	76	0	83	10	
70	99	9	52	12	30	13	72	70	90	15	71	13	32	0	72	
82	55	13	72	28	43	18	58	6	72	14	91	58	47	90	0	
