Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	49	43	37	39	89	59	41	31	64	83	84	16	60	73	72	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	
57	0	43	54	70	73	69	78	67	29	65	62	42	87	42	67	
77	28	0	15	7	92	50	31	23	86	36	92	72	57	14	61	
79	69	14	0	65	12	68	35	82	35	13	47	63	75	9	6	
66	62	50	72	0	90	64	77	80	12	6	4	98	41	93	68	
99	95	7	29	64	0	19	93	74	84	27	56	19	39	4	81	
66	15	10	84	74	58	0	55	62	22	32	43	32	37	46	30	
73	75	37	95	71	42	25	0	33	60	18	7	44	44	63	62	
79	81	64	41	93	71	26	67	0	29	80	30	49	10	70	80	
34	44	14	8	17	50	3	87	91	0	27	21	51	43	27	92	
70	84	87	54	63	49	95	56	21	19	0	22	49	96	49	95	
82	4	19	75	47	32	80	63	81	81	49	0	71	6	67	22	
14	48	91	15	31	79	66	93	28	59	50	46	0	75	69	93	
89	71	18	88	74	36	62	19	67	42	80	46	23	0	29	17	
9	27	95	37	74	86	49	3	63	13	96	89	72	44	0	35	
85	47	13	28	17	30	15	88	63	76	8	28	16	87	73	0	
