Clientes: 15
Máquinas: 2
Tiempos de procesamiento: 
79	9	48	16	5	82	86	10	38	30	77	98	32	83	67	93	
Tiempos de preparación: 
0	6	82	19	27	72	21	29	9	33	42	37	95	51	81	87	
57	0	95	3	60	43	27	75	60	29	43	43	67	27	49	74	
83	61	0	86	31	89	57	8	66	53	26	95	53	9	69	18	
25	58	62	0	23	51	62	80	91	87	53	51	16	93	91	82	
94	20	38	56	0	79	24	85	68	78	92	32	32	18	25	84	
24	24	93	2	79	0	53	22	30	16	99	21	3	50	70	18	
95	41	59	98	58	97	0	52	37	19	37	3	97	28	32	29	
57	43	56	11	65	47	10	0	44	1	29	72	14	26	90	14	
77	75	60	31	14	18	27	71	0	15	77	9	31	12	9	28	
79	37	39	54	80	94	62	43	40	0	71	86	40	97	58	51	
66	21	49	64	93	7	92	7	22	20	0	78	34	94	84	65	
99	6	92	92	43	31	45	21	24	7	63	0	63	76	47	1	
66	71	4	51	92	52	15	85	56	7	92	78	0	24	70	12	
73	16	54	76	22	44	67	62	73	12	80	96	16	0	41	57	
79	89	87	55	61	90	6	53	40	18	38	94	22	30	0	72	
34	44	97	81	59	49	58	78	93	23	40	66	32	18	60	0	
