Clientes: 30
Máquinas: 2
Tiempos de procesamiento: 
79	80	87	97	40	20	29	88	62	80	68	64	44	85	49	33	73	12	28	68	73	44	27	32	77	47	16	90	33	5	48	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	36	41	25	11	20	
33	0	35	35	5	10	17	14	23	24	8	43	24	47	7	2	48	23	19	25	41	41	37	4	29	5	27	12	27	25	46	
21	47	0	37	31	32	42	40	5	6	14	33	19	12	8	16	18	14	19	41	38	49	37	29	36	45	8	40	22	24	22	
5	3	20	0	19	39	1	6	36	45	10	42	14	43	16	25	6	31	48	19	6	44	12	5	31	40	40	27	3	30	48	
40	26	7	1	0	45	25	45	1	35	31	2	1	28	15	48	43	40	4	30	38	27	35	37	39	39	18	29	29	49	32	
23	14	4	13	20	0	9	14	49	4	14	34	40	15	39	18	35	37	12	25	40	41	18	23	31	5	12	20	27	45	48	
38	32	32	17	35	45	0	41	48	14	40	8	32	29	47	3	19	15	37	6	31	12	2	22	34	24	3	43	40	27	20	
12	40	30	2	23	46	41	0	23	37	45	41	32	3	23	17	49	25	40	14	12	45	45	28	2	22	12	30	30	5	20	
21	7	30	16	42	31	43	43	0	28	16	31	23	12	18	25	34	34	29	10	29	47	21	30	47	49	31	20	16	12	5	
10	21	36	16	1	2	8	36	49	0	2	19	15	37	41	31	10	21	16	49	5	25	28	3	1	8	49	5	44	24	21	
23	11	33	46	2	49	2	9	12	37	0	8	18	7	28	10	3	9	20	29	24	24	33	4	2	40	10	15	40	14	9	
10	19	39	19	3	35	20	7	36	33	23	0	29	41	41	40	19	6	47	27	30	31	2	4	20	10	6	10	19	25	5	
43	33	33	24	27	7	26	18	31	37	9	15	0	10	37	6	6	32	29	12	30	6	41	16	12	45	35	22	6	45	45	
29	30	49	33	18	23	11	29	4	28	10	45	36	0	29	6	29	39	11	11	18	27	45	24	19	12	40	19	46	12	24	
44	41	8	9	46	40	31	19	6	10	28	33	19	23	0	20	4	33	4	42	49	14	11	26	10	34	49	26	24	18	22	
5	41	46	19	4	10	15	48	40	38	5	49	21	37	24	0	49	12	27	32	15	19	31	34	29	13	48	18	12	24	47	
6	35	1	43	36	24	46	46	43	49	36	37	4	41	8	46	0	15	12	8	46	44	28	15	30	12	49	42	15	22	10	
27	38	19	44	43	17	30	18	18	31	11	18	23	47	21	14	11	0	17	33	22	30	29	21	13	43	2	29	47	48	43	
10	20	13	36	38	12	29	11	47	2	28	28	18	45	1	20	22	19	0	30	38	2	8	23	30	28	35	24	34	19	21	
28	38	12	40	6	3	34	18	32	49	15	33	27	47	6	28	4	26	49	0	22	11	42	24	18	16	4	2	6	32	40	
17	30	9	33	41	4	39	44	42	7	31	41	26	19	19	28	25	46	31	1	0	45	4	11	42	27	34	8	30	35	19	
29	18	25	48	26	9	44	29	3	43	22	14	24	18	39	48	36	22	23	37	4	0	28	37	7	43	30	33	27	42	18	
25	17	16	40	47	14	16	11	14	45	13	7	22	26	31	39	20	29	31	41	7	23	0	44	39	16	6	32	1	43	15	
33	42	17	31	9	7	33	27	23	43	40	23	11	47	49	36	33	43	11	17	24	8	23	0	3	7	12	18	13	48	18	
28	6	13	15	27	49	23	34	32	6	7	26	45	34	36	47	33	28	35	26	43	2	6	1	0	24	8	8	40	30	25	
13	39	47	35	2	12	13	1	40	46	38	45	8	14	45	41	5	48	29	37	33	10	31	35	20	0	36	14	27	43	5	
18	7	23	48	9	9	5	21	21	11	16	22	48	11	29	17	11	25	21	9	9	9	42	18	44	32	0	38	30	45	20	
20	29	5	32	2	3	45	15	8	21	40	23	36	12	21	2	45	37	18	20	13	26	33	21	23	2	20	0	10	44	1	
5	6	19	34	15	6	40	18	2	6	30	22	45	3	14	8	28	15	3	15	32	28	27	14	11	4	41	17	0	28	2	
48	16	28	12	35	17	26	45	8	48	46	13	28	24	13	35	37	20	18	7	28	37	44	11	15	8	21	23	4	0	43	
30	1	5	9	34	21	48	6	47	44	13	45	45	30	29	19	43	14	11	18	37	18	45	24	17	11	43	29	37	16	0	
