Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	94	34	86	3	27	48	87	11	31	54	19	60	59	69	58	33	1	60	94	70	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	
47	0	20	26	18	40	34	24	29	49	43	32	19	25	3	36	5	18	15	6	45	
11	44	0	16	13	47	35	41	47	48	6	15	28	22	39	4	45	34	37	19	14	
44	36	12	0	1	6	37	4	46	46	26	16	7	21	16	22	38	18	13	29	20	
33	11	35	39	0	38	12	29	41	7	13	34	31	26	25	47	27	35	39	35	36	
35	36	11	3	42	0	31	18	15	20	40	32	48	10	42	38	48	31	1	32	27	
36	12	45	11	42	26	0	36	40	8	21	34	42	8	20	3	15	13	34	37	32	
41	9	27	14	12	41	6	0	1	39	41	6	22	19	17	22	34	10	47	20	5	
25	11	46	38	3	9	14	6	0	23	26	44	15	13	3	41	31	19	32	41	24	
11	26	33	29	3	7	46	24	40	0	11	27	16	20	37	12	8	39	25	26	49	
20	47	2	43	12	19	1	8	49	25	0	44	41	48	20	29	28	28	35	24	2	
33	30	34	33	45	9	20	12	16	15	36	0	42	19	38	48	18	5	23	18	17	
21	22	42	11	18	46	36	2	24	14	36	47	0	20	22	36	4	17	44	28	34	
5	15	47	20	12	17	14	16	34	23	43	7	40	0	20	5	1	38	1	41	39	
40	24	5	31	26	25	3	17	33	24	16	11	8	35	0	9	33	3	30	46	23	
23	14	19	16	25	9	35	29	15	23	34	6	18	13	16	0	4	43	40	11	10	
38	23	39	30	38	47	16	46	30	23	31	31	45	49	5	11	0	25	19	45	9	
12	38	24	48	43	46	11	9	5	5	4	15	19	31	4	49	20	0	6	20	21	
21	40	47	3	26	42	2	31	8	31	49	3	40	37	31	38	35	32	0	4	49	
10	36	8	3	6	27	39	15	31	9	20	6	29	16	3	36	41	44	38	0	22	
23	7	19	26	9	14	18	45	7	9	27	11	8	19	23	15	24	5	4	38	0	
