Clientes: 20
Máquinas: 6
Tiempos de procesamiento: 
79	96	63	37	33	26	82	13	35	71	19	83	35	15	90	3	12	38	87	18	98	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	
83	0	56	53	90	106	36	83	51	47	12	30	81	73	61	77	92	57	25	55	44	
3	11	0	33	69	66	82	100	71	120	87	120	66	108	51	118	73	92	29	91	19	
72	12	38	0	48	92	111	45	104	14	37	5	4	81	75	36	25	16	118	60	23	
70	49	82	18	0	114	65	4	43	73	95	72	39	113	83	13	97	110	59	77	89	
69	72	113	29	76	0	5	103	47	89	55	40	24	77	24	105	30	73	105	33	116	
62	53	63	123	28	52	0	81	100	84	2	34	36	26	105	84	55	116	89	93	39	
5	53	23	14	77	35	98	0	117	124	46	34	32	97	22	31	95	109	82	111	84	
103	101	112	53	12	14	34	95	0	4	85	119	96	123	48	55	73	60	25	46	112	
12	25	91	21	116	64	103	22	94	0	87	39	81	47	15	68	35	86	17	68	117	
44	20	89	111	52	87	94	42	95	29	0	66	16	17	26	43	97	78	42	75	99	
63	11	38	74	91	20	24	95	54	46	47	0	58	98	3	22	84	54	44	114	95	
76	15	78	96	90	30	58	8	3	11	49	13	0	45	60	110	118	86	65	78	56	
27	119	123	103	112	96	105	69	115	94	48	40	124	0	122	118	31	88	23	88	31	
107	25	98	16	98	19	75	83	72	96	24	25	28	78	0	83	66	65	114	106	69	
39	41	11	116	80	70	50	73	100	13	32	64	103	116	97	0	118	89	115	4	48	
104	63	100	71	23	63	84	42	4	24	91	45	28	7	115	79	0	23	60	4	31	
1	35	16	62	34	119	54	7	48	78	57	52	1	55	27	7	78	0	89	90	55	
53	28	49	21	8	12	88	122	91	46	57	94	76	27	46	74	61	100	0	63	3	
114	23	16	59	74	77	114	100	19	3	124	45	57	27	29	13	34	41	36	0	31	
119	7	81	23	36	33	50	81	106	46	56	104	48	79	119	42	88	7	31	64	0	
