Clientes: 30
Máquinas: 8
Tiempos de procesamiento: 
79	86	39	16	26	89	40	59	22	98	18	29	58	73	86	69	39	95	22	3	19	52	68	47	83	15	19	24	83	22	75	
Tiempos de preparación: 
0	35	40	19	40	40	29	17	16	26	2	18	21	8	21	44	40	12	35	29	42	41	21	17	40	1	1	29	6	34	16	
16	0	23	45	9	3	15	13	17	26	37	20	7	36	28	45	21	3	38	44	3	19	17	2	43	23	48	15	21	28	33	
24	9	0	23	12	10	32	19	24	49	35	5	36	5	12	22	38	7	42	40	49	41	42	19	8	48	17	30	46	31	7	
6	24	19	0	20	47	30	29	34	48	8	33	38	13	24	48	24	1	36	35	47	26	35	39	23	9	2	26	25	37	22	
39	11	48	2	0	29	18	4	15	47	42	18	10	30	7	22	4	5	1	9	40	36	6	21	21	49	43	34	7	19	9	
14	43	45	19	41	0	46	3	14	5	17	11	46	35	26	26	46	47	34	1	4	42	45	39	4	16	15	8	14	48	14	
1	32	12	12	32	35	0	8	34	42	22	38	10	37	40	49	13	16	45	16	6	1	19	3	45	13	11	16	32	19	29	
18	35	37	11	46	49	47	0	36	7	31	28	28	20	42	21	10	41	33	30	41	48	40	46	22	43	46	34	4	12	16	
35	27	40	1	15	6	2	14	0	4	42	25	34	21	9	9	18	29	23	15	12	9	11	16	48	8	37	41	4	27	1	
17	16	47	27	11	4	41	17	10	0	10	25	3	35	14	28	43	23	45	22	45	10	38	4	21	4	8	33	46	4	36	
48	23	4	7	20	36	23	28	32	39	0	38	42	19	40	27	32	18	20	5	18	41	6	33	34	14	9	38	21	41	39	
36	25	32	12	33	44	36	24	17	15	7	0	11	8	48	29	47	25	11	20	49	21	42	40	26	25	24	44	38	17	21	
39	34	6	1	17	22	38	11	14	13	27	33	0	19	37	40	17	21	42	41	31	12	45	7	9	35	37	34	14	32	27	
20	36	3	12	46	3	28	19	40	43	37	8	25	0	20	26	17	10	42	37	2	38	23	18	33	30	26	23	17	15	42	
48	48	42	33	6	4	29	13	36	3	9	34	39	16	0	9	14	47	25	28	39	12	29	33	39	2	21	19	33	49	41	
10	47	46	44	44	29	1	3	13	18	38	16	31	22	10	0	47	35	29	49	10	7	38	26	36	26	16	42	3	39	25	
19	2	30	23	47	25	22	31	30	25	43	47	18	14	34	45	0	29	31	30	8	35	45	14	28	21	5	5	41	47	7	
38	31	27	13	16	5	15	40	27	45	25	2	38	28	24	8	12	0	19	36	47	49	43	32	44	7	10	20	17	19	12	
26	14	30	47	40	42	18	45	7	14	27	7	38	28	45	16	7	3	0	32	26	43	29	30	36	11	29	47	26	48	14	
9	44	15	32	25	17	23	22	35	23	29	48	49	35	41	32	35	13	38	0	42	44	19	35	24	48	21	39	27	24	15	
23	31	37	10	45	20	34	18	47	6	8	25	39	6	24	30	2	11	15	14	0	4	13	9	28	47	37	26	24	26	9	
18	47	46	39	34	6	39	9	44	12	6	5	19	30	49	29	9	29	31	24	48	0	49	33	11	13	11	14	49	41	37	
49	31	5	39	27	48	28	37	43	37	31	5	47	40	29	33	39	8	41	18	43	21	0	17	43	4	32	6	19	45	11	
48	15	37	46	20	26	28	23	5	15	16	41	1	26	43	40	5	26	30	12	23	47	6	0	43	19	4	2	7	14	25	
39	2	29	39	44	25	14	20	3	37	24	22	8	20	22	33	19	13	37	44	47	49	17	49	0	10	10	19	13	16	30	
45	26	40	36	6	35	30	35	48	1	43	40	29	15	48	5	42	31	23	10	19	22	7	23	39	0	6	32	4	29	49	
49	25	9	30	15	45	40	49	25	26	4	30	19	43	15	38	41	19	30	23	46	39	46	18	1	19	0	12	7	6	21	
40	35	5	45	44	34	10	44	25	15	24	6	18	5	24	11	19	17	3	42	3	30	38	46	26	11	47	0	49	23	9	
24	5	43	43	9	38	42	47	3	41	22	17	16	27	34	20	6	1	43	28	8	40	30	37	28	31	18	43	0	28	17	
5	21	36	21	19	35	34	12	32	31	15	24	4	36	39	35	26	14	41	26	7	24	33	46	4	25	29	34	42	0	27	
24	18	14	48	9	39	22	43	23	34	26	9	4	5	12	39	43	3	20	7	48	1	18	22	33	19	30	13	3	14	0	
