Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	24	45	62	98	91	44	87	85	85	6	66	56	46	98	4	
Tiempos de preparación: 
0	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	
11	0	11	46	36	49	18	29	28	14	3	28	44	24	7	14	
44	26	0	17	25	33	21	9	2	15	28	41	38	1	29	38	
33	9	20	0	28	19	22	20	19	39	48	2	8	1	29	8	
35	25	40	21	0	6	12	2	39	37	10	45	3	42	41	45	
36	42	20	33	7	0	44	17	25	16	36	48	10	39	6	18	
41	45	39	25	25	30	0	1	30	41	7	24	29	21	24	36	
25	14	15	36	11	34	20	0	17	29	41	42	49	27	45	10	
11	21	1	27	16	40	7	40	0	25	7	26	16	19	49	49	
20	39	29	35	3	43	22	19	33	0	46	35	17	37	32	16	
33	19	28	25	39	33	7	11	28	13	0	1	3	25	26	19	
21	43	31	23	37	10	9	45	8	35	14	0	45	36	48	12	
5	23	31	28	46	14	8	40	2	15	1	30	0	32	2	32	
40	12	32	6	10	13	29	47	27	42	42	40	32	0	6	35	
23	18	9	47	40	44	30	41	13	42	31	15	12	32	0	49	
38	49	38	31	11	20	42	21	38	26	18	20	18	15	10	0	
