Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	1	92	21	15	9	77	22	11	29	6	28	99	59	56	55	
Tiempos de preparación: 
0	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	
11	0	2	46	6	15	1	26	39	24	16	11	33	4	5	25	
44	38	0	6	28	18	41	9	20	45	29	14	42	8	28	4	
33	36	46	0	8	37	48	18	7	48	43	1	27	10	11	15	
35	18	21	44	0	6	26	27	28	22	40	4	22	19	17	20	
36	32	1	23	18	0	2	35	10	49	3	21	3	2	26	34	
41	16	36	48	33	12	0	47	43	37	24	21	14	15	29	36	
25	38	46	6	20	46	33	0	42	47	18	7	3	25	27	5	
11	31	8	39	46	44	42	34	0	11	40	32	48	14	9	17	
20	33	37	8	22	33	13	41	34	0	1	39	37	23	45	39	
33	48	28	48	34	35	42	36	34	35	0	20	45	30	3	48	
21	48	11	15	32	3	23	4	36	40	49	0	25	46	38	12	
5	19	34	6	22	17	10	7	2	2	42	41	0	36	17	36	
40	21	24	39	20	39	9	2	42	36	5	33	32	0	9	8	
23	28	47	25	2	36	35	24	3	44	35	9	46	32	0	5	
38	37	48	40	9	28	34	28	17	43	29	14	29	38	46	0	
