Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	14	14	50	1	28	66	69	2	32	8	88	59	34	34	31	
Tiempos de preparación: 
0	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	
15	0	9	13	17	28	22	30	5	26	40	22	46	24	40	30	
47	33	0	22	24	20	38	6	12	31	38	20	36	2	39	24	
11	42	32	0	40	1	44	12	34	22	41	38	3	36	16	48	
44	15	11	34	0	48	32	8	23	26	13	35	7	6	10	48	
33	7	5	22	49	0	36	17	49	35	28	33	12	24	27	15	
35	15	42	18	29	3	0	2	32	40	9	6	16	26	45	27	
36	31	5	25	38	14	2	0	42	5	18	41	45	1	30	7	
41	24	12	26	38	4	44	18	0	11	45	49	1	10	10	16	
25	35	5	48	22	15	23	15	33	0	30	7	38	3	3	33	
11	4	32	44	27	43	21	21	2	15	0	38	13	15	42	18	
20	24	8	34	15	17	37	36	36	10	1	0	20	44	12	8	
33	47	14	45	1	2	44	32	49	20	3	7	0	34	45	24	
21	5	43	41	28	1	30	42	17	17	33	4	32	0	38	23	
5	26	49	35	28	19	35	28	25	34	16	29	5	18	0	35	
40	43	19	9	47	12	1	26	12	30	23	33	3	12	36	0	
