Clientes: 20
Máquinas: 8
Tiempos de procesamiento: 
79	85	61	51	13	44	5	66	14	72	3	35	27	12	89	80	31	72	7	60	27	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	3	
72	0	36	9	106	60	120	66	91	69	65	15	80	42	5	65	26	65	48	86	17	
70	73	0	10	120	30	53	83	72	12	44	7	30	45	102	98	27	38	93	28	4	
69	38	93	0	78	53	10	82	54	96	82	101	57	99	49	2	30	14	114	48	85	
62	1	91	27	0	90	12	5	63	98	102	92	1	105	65	29	58	53	39	76	106	
5	70	93	82	62	0	3	66	63	32	79	52	80	100	53	106	2	18	53	66	17	
103	26	43	108	27	83	0	48	55	77	100	29	28	82	34	56	99	95	59	41	33	
12	90	119	85	105	94	73	0	23	32	26	75	33	42	101	12	25	63	94	8	53	
44	46	44	82	9	61	51	65	0	35	22	59	75	54	84	6	74	65	35	22	87	
63	66	48	37	35	89	73	46	50	0	11	15	117	64	121	36	81	65	96	7	65	
76	67	28	123	77	18	83	82	91	83	0	117	49	105	118	96	77	28	120	26	73	
27	105	36	24	98	35	20	9	51	20	41	0	118	85	43	81	83	119	98	101	77	
107	1	59	5	49	39	122	20	116	86	75	77	0	34	56	48	117	29	19	72	97	
39	69	92	73	62	52	115	19	70	46	52	47	122	0	52	41	62	100	16	59	119	
104	67	80	6	19	50	61	2	42	25	20	114	57	89	0	17	6	86	4	56	104	
1	73	101	32	55	34	83	32	95	119	47	90	49	113	45	0	54	67	94	114	68	
53	72	74	24	121	7	112	13	12	73	16	3	113	24	104	80	0	15	73	98	46	
114	44	92	28	69	17	76	49	6	18	79	56	21	26	5	44	22	0	11	91	94	
119	22	100	45	25	24	4	64	103	18	12	12	123	115	40	26	59	116	0	101	44	
83	121	54	122	52	75	83	57	54	40	3	21	9	85	120	113	109	19	116	0	108	
89	57	70	55	68	68	46	43	94	40	34	6	83	91	60	16	78	10	98	70	0	
