Clientes: 25
Máquinas: 2
Tiempos de procesamiento: 
79	78	66	85	81	40	86	22	29	19	20	17	63	64	98	1	87	8	16	5	76	91	50	21	28	41	
Tiempos de preparación: 
0	6	82	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	
99	0	65	57	62	26	27	26	49	23	73	50	2	60	26	9	11	41	99	15	38	74	57	27	34	7	
66	37	0	53	83	62	90	24	7	53	78	68	78	3	91	28	25	64	75	24	22	1	33	30	42	30	
73	45	79	0	2	2	4	34	7	38	86	89	1	76	11	7	29	86	73	7	89	64	32	12	27	7	
79	36	46	8	0	66	76	49	95	21	26	95	20	27	29	26	62	15	13	62	90	23	67	19	10	38	
34	23	96	2	53	0	8	26	59	41	72	64	7	48	11	1	66	36	95	85	60	24	10	23	38	22	
70	82	26	45	49	42	0	52	84	64	48	86	17	53	12	74	94	83	38	1	29	47	98	94	82	93	
82	78	41	15	87	63	52	0	9	45	75	51	92	17	1	76	79	48	60	93	99	72	67	93	53	4	
14	91	80	50	90	74	30	81	0	50	70	96	37	31	46	44	76	22	94	66	36	95	42	15	41	1	
89	9	40	70	73	31	21	74	21	0	1	22	9	73	52	87	23	20	83	58	51	28	2	25	47	95	
9	90	82	88	30	97	30	30	4	67	0	99	76	96	19	51	15	19	72	23	91	22	8	13	40	91	
85	70	88	17	71	13	63	64	1	45	53	0	28	42	80	56	45	45	53	20	39	71	68	53	88	38	
8	73	79	60	81	89	97	70	59	85	86	28	0	95	49	92	93	93	43	19	34	23	74	76	65	26	
35	95	5	96	63	55	84	2	29	62	59	8	49	0	54	77	9	39	63	34	32	10	26	25	3	66	
93	41	36	86	16	11	52	39	6	54	35	67	9	18	0	66	35	77	25	42	26	76	19	32	15	79	
41	66	44	88	89	66	89	54	7	23	40	20	33	89	58	0	37	43	91	4	52	9	69	84	83	91	
74	27	7	67	43	39	79	23	3	21	9	89	86	97	43	92	0	21	81	11	51	70	68	87	14	59	
30	90	63	65	57	47	48	46	71	55	11	15	91	87	35	91	8	0	43	80	93	39	22	84	57	3	
34	92	8	72	60	95	83	18	83	46	82	41	91	29	84	62	81	95	0	76	70	82	9	61	90	50	
23	41	81	88	60	63	45	60	55	52	33	16	45	14	31	29	60	13	67	0	51	39	51	11	20	46	
9	87	89	29	93	48	17	43	89	97	31	47	59	73	8	14	24	38	27	68	0	51	57	96	9	68	
22	63	57	7	15	68	25	58	53	12	86	46	60	1	89	47	96	20	93	55	91	0	98	68	15	36	
77	95	82	85	50	77	93	18	38	51	25	50	19	47	9	71	58	92	17	18	93	6	0	64	87	24	
91	56	42	13	54	10	27	88	3	7	73	53	81	66	68	18	15	90	67	33	37	73	2	0	95	64	
44	17	11	55	22	73	42	43	29	83	55	80	90	79	66	91	86	39	42	67	4	10	84	16	0	1	
71	50	49	37	21	48	32	84	64	43	39	84	14	80	27	42	61	80	20	52	59	86	43	43	23	0	
