Clientes: 30
Máquinas: 8
Tiempos de procesamiento: 
79	25	66	79	62	15	37	14	90	11	72	41	54	43	36	36	76	54	15	83	70	58	84	48	1	45	9	9	26	80	82	
Tiempos de preparación: 
0	74	88	88	30	52	52	12	72	92	26	72	90	73	27	49	16	65	96	54	30	65	14	7	35	22	41	41	81	18	21	
91	0	57	11	97	83	29	62	9	54	94	91	3	2	41	27	54	66	28	8	59	70	36	2	24	16	54	64	67	85	9	
89	34	0	26	64	42	23	47	71	84	55	23	79	45	25	80	85	49	32	51	76	37	10	47	72	12	68	85	63	30	50	
9	49	36	0	83	74	99	26	96	45	94	79	97	17	58	42	40	36	28	88	66	76	63	3	84	10	73	93	75	58	56	
77	5	9	5	0	38	89	78	38	13	73	80	7	52	77	22	8	20	61	43	45	47	9	19	10	10	3	17	82	95	91	
19	38	50	93	46	0	54	32	34	31	67	46	4	47	51	55	24	72	60	41	31	3	83	75	10	1	85	17	3	2	96	
58	96	91	34	46	84	0	78	97	14	12	28	80	57	31	27	8	83	49	77	43	87	6	44	69	81	51	69	66	67	69	
29	65	63	65	54	96	9	0	37	72	7	50	83	34	29	39	63	53	44	46	2	20	87	87	25	31	56	6	79	23	69	
28	46	91	33	7	55	86	1	0	63	23	73	67	71	54	2	99	90	64	52	33	8	52	52	92	39	74	23	92	80	99	
31	15	47	45	6	79	49	60	64	0	50	22	86	23	88	55	74	87	54	65	49	7	97	57	58	47	49	94	19	70	84	
19	96	69	98	44	13	2	21	61	60	0	84	9	81	69	31	67	24	6	55	78	68	4	82	63	58	38	8	6	30	26	
53	75	14	23	42	12	66	52	11	84	12	0	70	69	20	49	38	49	15	61	52	69	37	20	70	17	80	29	54	87	34	
1	83	11	7	96	33	46	6	96	98	15	81	0	8	82	48	27	32	85	75	44	44	25	13	79	42	82	95	22	9	48	
10	7	42	29	18	46	26	48	92	29	43	88	43	0	22	95	26	69	20	55	52	93	98	93	18	9	72	60	90	66	79	
24	97	14	86	37	42	2	83	65	47	73	92	89	59	0	35	9	52	58	77	71	11	27	62	9	21	78	17	92	38	6	
27	56	15	1	67	98	37	10	99	18	72	45	90	64	34	0	47	97	41	98	53	18	70	64	45	30	70	63	8	85	55	
56	43	88	10	58	88	76	56	25	83	54	41	54	98	31	16	0	30	78	13	70	76	64	86	44	28	29	74	95	91	79	
39	80	44	23	68	53	78	56	28	34	79	11	85	20	64	83	48	0	80	12	24	90	79	1	52	65	42	77	91	14	73	
89	82	93	53	25	14	22	75	91	75	3	23	54	12	7	71	73	89	0	20	53	98	43	42	78	41	93	43	83	69	33	
50	94	42	15	85	94	37	96	14	13	87	87	13	9	41	24	15	11	97	0	2	30	48	1	72	87	76	14	79	17	94	
91	48	49	86	89	62	72	81	98	68	93	11	54	80	22	60	19	45	74	29	0	42	73	58	88	73	31	75	49	42	54	
19	64	34	2	13	20	88	74	91	70	73	58	63	81	10	43	3	69	59	46	43	0	88	85	16	44	73	87	72	47	34	
15	14	1	97	47	1	9	67	88	82	56	58	53	12	19	33	21	61	33	89	19	78	0	30	7	64	44	48	35	29	21	
3	81	60	34	80	56	79	80	64	44	68	46	97	25	97	10	43	30	30	3	62	18	21	0	39	45	25	1	88	72	35	
23	17	90	15	77	23	94	31	2	72	94	43	38	38	40	62	35	47	4	62	75	4	23	92	0	22	59	37	44	59	24	
48	14	91	38	5	6	13	27	97	43	28	69	37	68	6	75	6	67	8	53	68	70	26	71	90	0	18	90	49	52	34	
25	8	73	48	96	12	52	3	24	78	97	67	4	67	2	69	72	76	74	37	82	25	4	50	50	72	0	40	65	63	86	
64	16	94	91	88	42	87	99	91	89	22	67	87	86	68	52	87	37	22	62	12	56	44	34	59	91	84	0	32	29	49	
88	92	15	64	86	6	51	27	90	48	18	78	69	85	63	53	53	15	41	88	34	1	97	89	42	31	47	33	0	15	78	
6	59	62	68	73	24	54	76	74	80	66	21	96	44	87	79	7	41	30	19	79	18	52	79	15	40	21	46	86	0	51	
81	58	62	10	20	30	80	42	81	56	14	60	20	34	56	64	22	33	68	60	62	87	39	80	37	16	92	76	36	36	0	
