Clientes: 20
Máquinas: 8
Tiempos de procesamiento: 
79	35	22	39	74	48	1	12	4	63	6	96	19	79	2	24	99	11	63	19	16	
Tiempos de preparación: 
0	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	35	36	
41	0	47	47	35	19	3	7	38	48	26	26	5	1	29	10	11	49	13	12	4	
25	33	0	7	8	18	22	26	25	32	17	3	22	39	6	20	29	24	22	41	17	
11	25	22	0	47	30	22	27	39	37	31	8	49	34	40	11	47	9	37	23	38	
20	19	39	46	0	45	33	2	20	13	25	47	9	42	22	30	39	2	2	21	46	
33	38	2	4	42	0	41	43	8	38	7	44	16	1	18	11	46	14	43	47	38	
21	11	27	35	19	24	0	8	48	14	14	49	39	10	43	46	18	35	42	17	43	
5	30	23	42	1	23	11	0	11	24	29	10	21	22	20	4	8	39	27	20	37	
40	45	38	42	35	48	35	31	0	21	25	28	37	18	13	16	16	13	43	26	29	
23	18	10	38	43	31	8	46	43	0	46	24	13	39	19	2	36	9	5	26	44	
38	25	1	22	13	19	34	28	34	3	0	26	15	31	43	29	19	37	10	26	33	
12	4	28	12	21	22	31	27	8	44	31	0	33	39	12	33	11	24	7	1	7	
21	45	3	37	15	33	31	43	2	18	9	32	0	6	17	10	18	42	31	4	20	
10	43	47	6	31	41	17	15	8	45	26	8	7	0	27	10	44	46	47	25	45	
23	48	47	9	30	8	25	45	25	22	31	33	41	25	0	36	47	6	32	19	25	
10	39	15	7	46	21	38	11	15	34	8	44	29	11	41	0	37	46	5	17	46	
43	34	44	27	18	35	2	9	37	13	40	7	42	30	26	48	0	31	46	36	42	
29	17	26	5	11	10	16	8	3	17	12	19	13	45	13	39	18	0	4	46	31	
44	45	14	22	7	6	7	32	10	42	29	1	34	1	26	44	16	41	0	15	28	
5	43	31	39	17	48	40	35	42	13	38	38	44	38	7	21	45	13	32	0	27	
6	27	24	11	27	14	16	9	8	32	49	27	10	42	13	5	9	11	49	43	0	
