Clientes: 15
Máquinas: 2
Tiempos de procesamiento: 
79	40	24	88	55	16	55	97	72	13	11	42	54	1	80	32	
Tiempos de preparación: 
0	6	82	19	27	72	21	29	9	33	42	37	95	51	81	87	
57	0	13	69	13	36	39	98	56	93	13	69	56	67	17	51	
83	23	0	88	39	34	12	49	25	54	54	77	32	53	39	10	
25	40	70	0	91	50	38	2	83	74	99	40	65	10	7	22	
94	74	23	70	0	97	10	8	29	21	54	51	72	9	28	2	
24	61	67	11	1	0	35	99	48	70	1	31	44	98	68	10	
95	6	75	29	80	95	0	96	75	3	4	4	22	58	54	93	
57	64	80	95	25	45	4	0	23	77	4	70	48	2	1	89	
77	97	69	96	4	42	23	81	0	35	20	56	38	23	59	59	
79	78	11	50	42	88	45	64	33	0	47	86	9	50	54	54	
66	49	53	43	45	20	38	48	61	60	0	27	95	77	82	31	
99	98	39	87	76	49	38	17	38	80	80	0	68	27	65	76	
66	74	17	28	24	69	71	68	88	7	14	47	0	64	40	41	
73	42	22	71	40	58	57	14	7	94	30	42	74	0	9	9	
79	99	73	84	73	89	13	96	57	81	62	43	85	73	0	90	
34	49	13	29	88	32	97	26	89	54	38	94	46	67	34	0	
