Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	17	95	32	21	92	1	88	39	90	70	60	33	94	74	10	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	
25	0	68	57	99	58	32	10	41	99	1	41	97	59	82	1	
94	37	0	14	16	88	37	10	77	99	3	49	4	90	10	11	
24	35	41	0	57	3	96	54	58	28	63	99	26	61	38	23	
95	20	21	23	0	55	34	38	43	68	45	18	67	45	67	68	
57	33	74	79	68	0	14	34	70	10	87	27	35	48	26	60	
77	9	61	80	27	81	0	3	79	13	38	22	80	81	40	46	
79	24	5	14	57	76	90	0	25	89	22	92	98	7	19	32	
66	54	42	91	61	4	70	85	0	82	70	64	95	9	85	73	
99	87	23	17	11	27	31	67	2	0	19	89	90	41	82	87	
66	47	98	19	99	39	8	60	42	77	0	45	22	48	9	15	
73	54	91	88	41	15	5	49	39	33	15	0	40	50	4	31	
79	88	83	16	33	80	34	32	19	39	91	58	0	15	34	79	
34	60	42	94	14	32	80	52	46	82	98	82	14	0	13	23	
70	63	17	51	51	97	64	83	77	95	14	93	34	5	0	51	
82	48	37	29	8	78	23	19	8	1	68	51	82	67	34	0	
