Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	71	56	36	86	7	89	78	70	95	36	30	6	15	28	30	
Tiempos de preparación: 
0	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	
62	0	43	41	100	112	25	118	77	41	56	79	111	113	124	89	
50	67	0	17	10	16	85	96	51	16	123	62	51	106	32	124	
25	121	32	0	97	39	72	9	87	32	2	39	72	57	53	118	
90	106	112	82	0	48	4	91	64	24	62	114	99	120	112	25	
52	101	79	84	98	0	46	57	72	117	1	34	84	2	8	31	
83	119	120	84	100	107	0	42	83	47	68	22	6	66	72	105	
3	121	119	65	98	73	25	0	7	54	17	14	46	17	108	5	
72	78	115	95	72	47	54	107	0	29	31	66	11	35	23	17	
70	36	30	121	32	24	61	5	32	0	21	71	85	97	85	66	
69	49	68	6	3	118	100	10	40	90	0	117	5	56	118	15	
62	90	76	31	1	106	87	33	65	84	97	0	33	40	44	53	
5	13	64	119	61	7	60	63	60	96	9	36	0	61	1	40	
103	116	54	114	18	5	81	78	46	103	46	47	62	0	19	79	
12	102	122	67	50	61	61	110	3	57	109	62	28	117	0	33	
44	24	53	72	75	42	122	92	46	78	46	28	116	91	74	0	
