Clientes: 30
Máquinas: 8
Tiempos de procesamiento: 
79	66	71	16	34	20	26	48	50	20	72	41	47	39	61	90	5	61	51	94	64	51	66	22	89	21	94	73	97	21	84	
Tiempos de preparación: 
0	74	88	88	30	52	52	12	72	92	26	72	90	73	27	49	16	65	96	54	30	65	14	7	35	22	41	41	81	18	21	
91	0	94	89	62	94	18	48	79	15	34	41	70	12	27	38	9	88	84	97	56	64	2	97	39	86	10	11	89	5	7	
89	34	0	72	2	23	32	93	40	79	72	52	11	11	23	21	35	58	29	21	43	26	76	5	27	74	43	11	81	52	98	
9	83	58	0	32	53	59	55	84	52	92	62	22	45	72	30	67	92	65	23	19	85	65	42	60	68	67	34	11	77	13	
77	60	75	96	0	19	8	49	75	60	32	28	52	93	47	96	65	77	61	56	40	84	74	23	47	17	82	15	83	14	24	
19	58	27	83	32	0	21	99	39	67	75	98	98	1	48	91	47	45	55	22	4	11	61	87	84	82	35	98	64	47	79	
58	78	70	38	3	52	0	69	21	51	6	87	26	2	86	26	49	75	71	91	30	92	95	40	52	80	23	34	13	19	95	
29	60	98	71	28	36	73	0	79	3	93	31	8	79	56	9	63	80	55	38	51	47	68	41	40	6	92	18	26	24	31	
28	45	20	88	43	90	14	76	0	62	91	78	53	22	85	32	75	91	92	53	46	31	4	90	96	45	28	99	35	46	24	
31	57	74	68	76	60	9	64	73	0	84	24	64	60	75	83	43	5	57	34	97	10	77	28	12	66	22	54	93	21	88	
19	37	44	45	11	10	19	68	18	81	0	40	99	3	2	59	77	85	99	82	40	33	79	47	9	5	58	74	24	12	67	
53	44	98	5	86	43	13	95	60	81	12	0	41	19	9	43	20	66	19	5	65	98	42	96	75	89	5	79	47	78	3	
1	57	43	44	55	45	28	97	56	24	55	37	0	33	93	53	41	37	72	5	53	75	70	51	17	66	26	6	68	3	51	
10	46	3	8	86	46	62	32	74	57	87	95	13	0	22	28	6	74	66	40	46	71	90	21	39	41	36	3	66	39	70	
24	66	89	14	68	96	99	15	56	31	86	14	16	81	0	24	37	7	27	9	70	67	53	39	55	73	77	96	7	79	60	
27	46	49	27	35	62	94	30	60	7	83	88	92	94	5	0	71	18	39	75	43	48	44	8	1	82	62	71	58	58	78	
56	37	19	22	84	43	56	44	37	83	4	44	67	92	34	61	0	94	4	79	33	78	22	78	22	29	76	3	90	48	60	
39	47	24	94	63	45	78	6	98	21	42	82	22	83	49	12	16	0	10	6	19	86	37	94	6	15	15	32	89	17	21	
89	35	74	67	58	68	30	1	45	35	98	65	74	78	84	56	27	94	0	71	35	97	89	19	34	81	25	47	95	56	36	
50	10	76	68	83	41	26	50	70	24	94	3	20	57	77	98	39	33	23	0	33	2	55	31	88	74	62	69	98	7	63	
91	52	40	70	29	8	54	69	31	4	38	54	95	40	74	52	15	70	90	47	0	90	22	46	46	52	34	20	12	4	16	
19	19	64	67	58	34	93	66	87	61	96	88	96	49	81	36	23	31	49	90	22	0	93	80	41	40	24	92	73	43	4	
15	76	56	20	38	22	78	72	13	42	57	73	38	46	67	86	25	4	7	56	50	96	0	75	43	75	16	82	98	8	56	
3	40	9	30	95	29	68	17	5	40	30	46	96	1	81	40	68	66	65	69	72	21	17	0	67	95	59	40	9	42	38	
23	16	95	77	22	23	71	48	90	85	50	28	13	95	23	12	75	60	77	41	23	44	11	41	0	60	77	34	19	17	42	
48	58	53	55	53	28	77	76	98	23	64	82	73	90	94	66	13	4	39	72	80	79	93	24	90	0	34	83	65	68	1	
25	80	10	58	33	65	12	60	40	85	57	62	49	37	33	37	31	97	49	33	36	20	13	16	13	35	0	4	46	16	68	
64	14	16	48	22	74	80	86	83	39	26	66	93	87	13	30	19	50	58	16	98	90	51	16	2	64	26	0	36	67	72	
88	49	36	83	65	81	5	37	60	88	18	98	14	83	91	99	95	19	18	45	76	33	42	67	81	55	66	46	0	81	2	
6	13	51	48	46	32	13	28	37	47	87	23	64	83	37	45	72	36	39	90	51	81	66	81	23	31	62	76	96	0	6	
81	57	95	19	8	44	64	39	54	89	73	99	76	96	61	59	31	7	31	66	43	19	15	24	85	95	45	14	55	21	0	
