Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	48	85	39	69	53	54	78	5	39	3	55	3	77	81	78	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	
25	0	83	9	90	69	63	117	49	84	29	57	4	30	22	9	
90	78	0	104	27	60	3	60	70	54	32	95	22	32	24	118	
52	96	10	0	1	114	18	26	59	16	18	43	99	47	99	38	
83	76	56	46	0	89	36	72	25	38	8	30	27	99	61	48	
3	6	84	41	37	0	93	101	26	46	3	84	122	80	3	96	
72	2	37	70	13	93	0	115	102	64	123	62	101	66	91	3	
70	40	27	110	105	47	87	0	17	75	63	42	57	1	62	54	
69	81	124	25	18	96	30	31	0	124	81	8	63	79	69	99	
62	80	95	37	55	58	23	35	40	0	109	51	114	107	28	46	
5	108	25	99	124	84	60	17	116	25	0	107	51	105	114	50	
103	119	118	24	74	25	61	4	18	19	38	0	57	3	24	106	
12	45	112	28	28	72	62	87	92	57	40	83	0	18	22	69	
44	122	12	118	117	65	78	66	89	74	6	106	92	0	103	98	
63	30	63	80	74	110	43	38	57	40	124	84	33	39	0	102	
76	50	121	47	47	8	100	39	72	53	41	97	2	106	78	0	
