Clientes: 25
Máquinas: 8
Tiempos de procesamiento: 
79	54	79	73	65	26	68	97	42	10	83	60	48	53	75	57	50	28	86	77	4	89	96	66	69	89	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	99	66	73	79	34	70	
82	0	44	38	86	77	11	79	62	74	14	51	90	96	42	12	29	11	50	15	52	4	6	92	46	94	
14	43	0	8	60	18	97	88	86	39	27	70	17	35	50	76	9	63	25	96	60	67	9	88	75	56	
89	2	28	0	59	7	18	3	98	60	11	58	76	6	44	62	44	70	33	58	5	80	35	11	43	59	
9	8	1	24	0	14	87	99	67	88	25	27	92	42	29	90	99	37	46	75	42	89	36	84	58	68	
85	42	60	48	74	0	69	88	32	74	89	55	85	74	52	52	62	76	78	52	16	6	42	16	42	85	
8	88	82	72	24	66	0	30	91	6	88	37	80	57	24	10	31	13	64	14	86	15	65	46	90	44	
35	97	5	47	37	20	88	0	22	6	68	93	30	34	22	19	38	10	54	18	66	77	25	94	89	88	
93	8	73	3	70	17	91	12	0	14	95	58	50	13	45	69	18	13	60	47	47	81	64	82	88	18	
41	97	52	94	22	46	81	8	51	0	52	11	22	68	99	33	79	94	89	27	5	34	93	22	46	53	
74	67	90	35	29	72	21	46	69	73	0	38	90	17	17	98	66	68	7	87	34	4	18	13	95	7	
30	37	99	40	30	19	84	82	85	74	15	0	14	47	36	57	14	9	92	3	23	9	98	88	76	3	
34	73	10	6	91	20	1	95	56	99	34	85	0	18	18	66	2	89	80	13	34	14	68	48	20	60	
23	48	43	69	46	29	45	48	3	53	53	91	70	0	51	86	25	50	18	8	65	35	73	64	23	52	
9	77	56	65	45	4	83	5	49	24	71	94	52	15	0	40	54	67	92	45	35	41	30	59	88	47	
22	67	54	80	38	18	3	89	92	58	53	35	60	36	38	0	9	59	9	4	9	23	43	63	87	34	
77	8	23	74	37	81	63	82	46	15	62	84	30	64	71	21	0	22	24	55	81	57	92	90	14	99	
91	91	23	22	34	83	8	65	88	30	38	26	9	98	8	53	11	0	67	37	40	31	6	60	52	28	
44	14	34	84	4	22	96	3	13	17	23	44	99	30	10	85	57	45	0	11	63	41	16	16	51	82	
71	50	88	11	56	47	63	83	60	94	65	61	16	59	62	26	73	84	69	0	70	12	76	56	66	21	
13	64	29	61	78	45	10	58	92	98	69	48	45	32	29	3	24	92	63	37	0	49	25	62	23	7	
39	31	92	16	6	48	81	26	13	9	85	90	53	94	48	43	90	15	91	35	44	0	18	37	67	8	
27	98	4	57	23	65	79	30	94	71	45	99	18	25	23	28	33	6	16	83	98	61	0	26	88	76	
87	15	22	20	31	58	87	38	56	88	94	77	52	71	5	46	43	49	43	58	71	65	85	0	4	69	
16	1	84	67	61	11	55	35	23	76	55	53	33	40	91	86	26	85	63	77	57	67	21	97	0	15	
92	63	53	83	27	38	87	95	36	71	60	94	79	15	30	3	89	82	55	20	22	44	6	47	28	0	
