Clientes: 20
Máquinas: 4
Tiempos de procesamiento: 
79	55	75	9	87	95	3	6	10	76	47	71	95	40	71	40	6	63	10	34	30	
Tiempos de preparación: 
0	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	
44	0	11	45	25	37	39	46	45	23	13	7	21	11	19	21	38	7	32	31	9	
33	42	0	11	40	16	26	44	34	43	4	18	25	47	34	20	28	21	10	24	16	
35	32	41	0	28	3	2	2	24	45	8	11	26	17	3	36	7	18	18	6	8	
36	11	10	30	0	35	12	14	11	39	35	20	19	6	7	10	33	15	12	34	43	
41	12	47	4	37	0	14	6	29	25	29	46	31	41	12	45	21	46	7	35	7	
25	46	25	31	15	30	0	38	24	19	3	40	8	45	7	5	48	49	18	9	28	
11	48	37	29	34	33	40	0	29	5	41	40	44	4	36	24	34	6	4	27	35	
20	27	29	30	35	29	37	44	0	27	36	18	41	14	16	33	47	49	17	42	33	
33	21	33	23	20	41	15	43	26	0	25	2	3	15	29	37	45	19	16	32	13	
21	48	18	35	39	36	1	22	38	5	0	38	30	42	14	18	21	33	10	40	31	
5	35	15	33	42	30	12	34	30	35	6	0	12	3	9	34	38	47	25	43	24	
40	13	48	18	47	40	36	15	11	25	24	6	0	6	14	21	38	12	6	5	45	
23	35	44	1	2	47	14	35	40	11	15	33	40	0	32	31	13	29	27	48	43	
38	42	28	23	48	34	36	19	27	47	29	37	48	19	0	31	4	20	33	18	10	
12	23	33	24	7	23	6	37	40	39	19	44	32	12	22	0	5	10	6	46	33	
21	38	43	17	25	46	35	11	1	10	44	23	19	17	6	47	0	28	34	8	21	
10	24	46	39	18	33	6	45	43	15	1	39	3	43	37	24	23	0	34	9	34	
23	39	18	33	12	41	49	17	43	33	6	1	4	30	2	42	3	35	0	4	47	
10	28	18	4	22	26	46	9	49	25	42	14	9	31	36	41	47	28	45	0	20	
43	26	28	25	27	36	10	28	34	13	18	37	15	1	10	18	22	35	20	31	0	
