Clientes: 25
Máquinas: 4
Tiempos de procesamiento: 
79	90	66	12	22	73	87	81	7	62	89	86	55	53	33	26	19	99	27	72	51	95	47	73	85	60	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	77	79	66	99	66	
73	0	29	58	98	23	13	14	69	3	1	39	43	98	96	19	26	44	96	63	14	67	80	14	57	63	
79	38	0	25	46	98	97	17	83	27	74	79	47	84	92	14	84	92	52	25	88	49	43	13	90	38	
34	75	2	0	5	53	14	59	17	49	83	62	45	81	78	28	6	50	5	50	34	96	61	16	87	13	
70	40	73	59	0	82	83	47	20	58	49	23	12	60	81	26	7	63	87	52	42	63	77	47	13	82	
82	94	44	76	55	0	59	63	67	96	35	25	78	18	71	96	74	18	19	83	75	99	9	82	60	95	
14	34	2	58	9	48	0	68	90	40	12	67	94	68	28	60	64	62	84	40	78	53	36	52	71	52	
89	35	46	50	43	26	10	0	36	57	12	91	66	57	59	54	97	68	21	91	34	47	51	95	9	33	
9	35	86	86	69	36	55	21	0	70	1	70	11	25	80	44	81	91	35	45	48	91	99	43	57	18	
85	35	88	64	83	83	71	17	17	0	57	1	85	91	55	4	61	53	74	70	77	52	14	57	41	47	
8	2	86	36	1	30	91	19	62	79	0	82	45	61	53	59	77	9	59	60	99	12	63	58	65	35	
35	26	42	84	38	98	25	82	1	10	18	0	98	39	7	17	98	84	97	43	45	50	1	20	56	57	
93	79	53	69	40	10	34	75	35	73	57	72	0	70	82	54	68	91	70	66	28	76	81	26	58	78	
41	66	3	26	64	22	80	22	98	33	88	39	40	0	20	12	75	90	68	45	60	48	97	28	37	67	
74	92	64	41	73	87	97	49	54	99	72	16	20	52	0	35	18	83	23	56	23	40	65	95	31	34	
30	41	90	79	36	17	17	3	7	78	41	77	64	38	26	0	16	36	97	31	55	48	66	72	31	88	
34	27	51	29	89	47	57	21	85	47	1	21	61	15	21	67	0	90	59	44	54	97	67	69	31	65	
23	1	83	11	66	53	41	52	79	89	78	69	36	35	89	21	80	0	87	41	41	2	61	9	92	21	
9	52	46	16	20	16	44	82	14	27	90	79	79	29	29	57	18	8	0	26	54	40	13	72	20	98	
22	12	61	99	72	67	89	90	19	34	4	36	49	47	16	60	73	6	37	0	51	32	65	8	50	70	
77	31	2	9	43	73	28	39	84	86	39	55	53	28	45	70	59	47	4	6	0	93	20	65	65	23	
91	2	14	55	65	21	3	33	51	4	41	91	76	69	31	59	55	67	14	7	92	0	56	76	52	3	
44	79	57	94	96	23	57	18	22	70	70	86	88	72	20	39	75	58	28	49	27	58	0	6	80	23	
71	19	84	16	75	60	67	75	37	22	67	34	44	24	51	64	91	21	50	79	92	67	16	0	65	26	
13	44	12	50	99	18	28	23	34	12	36	7	69	1	82	7	22	49	40	64	71	90	28	60	0	9	
39	75	40	98	43	53	63	66	96	72	14	94	89	42	15	24	51	50	30	21	50	10	25	69	57	0	
