Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	24	39	46	73	13	59	81	34	20	67	15	47	37	16	47	
Tiempos de preparación: 
0	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	
24	0	83	35	96	56	40	52	77	84	87	87	18	60	99	86	
95	67	0	58	85	77	67	99	7	97	12	17	72	56	91	3	
57	8	12	0	37	90	44	34	45	82	83	20	66	70	8	81	
77	29	5	67	0	93	60	51	70	28	50	76	25	59	90	96	
79	15	81	97	20	0	92	34	11	35	67	53	17	51	72	80	
66	19	77	62	47	79	0	27	40	40	77	10	65	25	84	87	
99	83	74	82	95	56	79	0	16	46	13	24	78	78	74	94	
66	27	46	73	45	22	35	92	0	98	61	30	38	37	38	1	
73	59	22	88	43	95	70	36	49	0	47	49	93	59	72	71	
79	37	46	66	63	90	37	7	10	71	0	96	8	30	26	44	
34	64	63	44	24	84	30	64	78	97	99	0	27	44	49	18	
70	2	19	89	36	63	53	99	53	89	4	60	0	58	99	67	
82	87	25	11	50	88	53	71	70	80	35	46	78	0	32	71	
14	20	78	88	21	97	77	57	60	30	54	11	17	57	0	70	
89	74	56	35	60	78	46	10	64	96	80	35	76	13	78	0	
