Clientes: 20
Máquinas: 4
Tiempos de procesamiento: 
79	65	82	74	19	11	56	91	67	2	99	83	85	7	91	88	36	54	68	72	51	
Tiempos de preparación: 
0	19	27	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	57	
77	0	59	92	85	51	64	35	33	50	73	30	4	7	97	85	42	49	34	56	1	
79	2	0	74	21	50	54	40	98	16	55	72	75	77	32	66	60	82	30	95	13	
66	77	66	0	42	79	73	38	64	15	84	95	70	84	97	43	3	45	96	42	43	
99	10	97	16	0	85	72	45	49	31	27	76	26	37	53	91	79	32	62	17	93	
66	74	1	89	45	0	83	86	85	83	29	79	26	72	88	21	85	73	90	30	20	
73	21	56	95	44	92	0	49	34	69	78	95	85	72	70	84	61	13	65	45	97	
79	48	73	76	71	43	64	0	89	28	36	80	57	53	98	13	49	43	4	95	76	
34	72	73	69	56	43	37	38	0	2	49	3	46	44	48	18	20	20	60	82	9	
70	88	16	86	43	68	85	56	15	0	28	57	10	2	29	81	68	82	22	6	20	
82	24	52	20	67	96	68	82	14	85	0	43	93	93	29	9	78	71	75	63	25	
14	89	88	81	97	87	9	78	55	88	99	0	58	9	21	11	28	86	7	93	68	
89	18	78	11	12	70	37	20	48	7	92	11	0	31	80	98	11	77	85	17	53	
9	38	5	50	96	11	71	7	39	57	11	30	25	0	28	9	34	39	78	68	57	
85	26	74	47	34	4	27	30	12	4	13	26	56	50	0	28	7	44	39	75	48	
8	75	30	58	5	54	84	13	85	23	88	52	77	12	24	0	25	43	25	49	72	
35	36	53	84	59	7	33	87	11	76	26	85	25	1	15	80	0	5	67	64	16	
93	50	85	2	2	62	14	26	84	54	48	34	27	84	84	9	41	0	88	41	28	
41	99	18	51	84	40	51	97	20	54	62	84	67	12	69	68	12	29	0	79	37	
74	12	34	84	43	58	66	25	66	6	13	8	33	12	23	82	94	60	33	0	89	
30	77	84	51	61	49	60	28	16	71	55	92	6	64	24	88	7	81	52	29	0	
