Clientes: 30
Máquinas: 6
Tiempos de procesamiento: 
79	41	64	57	82	77	66	36	30	4	20	6	67	52	65	15	66	11	25	48	49	85	86	73	65	0	66	64	87	84	63	
Tiempos de preparación: 
0	82	11	74	88	88	30	52	52	12	72	92	26	72	90	73	27	49	16	65	96	54	30	65	14	7	35	22	41	41	81	
18	0	71	90	44	46	78	50	71	95	40	49	20	66	11	6	66	75	3	86	8	86	70	55	26	64	77	88	26	23	52	
21	47	0	75	23	37	20	68	16	67	38	9	5	86	29	70	94	34	34	69	34	19	74	19	88	28	44	53	5	32	76	
91	27	83	0	23	1	4	59	20	69	72	84	7	81	88	91	8	56	85	39	90	53	72	9	27	90	94	54	34	47	56	
89	63	21	83	0	44	41	81	47	1	98	17	70	82	21	49	68	10	56	22	95	94	12	46	65	18	72	55	13	25	87	
9	57	80	50	78	0	61	94	17	42	39	15	38	53	85	20	74	34	85	81	88	8	74	82	17	20	45	33	90	98	45	
77	15	85	99	92	33	0	75	54	25	92	93	64	7	32	15	91	49	86	24	33	68	12	40	42	91	54	62	37	86	52	
19	35	29	64	18	29	54	0	48	4	8	73	93	99	35	1	29	49	89	77	36	11	8	4	20	47	43	10	2	3	44	
58	87	52	76	17	16	93	43	0	70	41	44	75	12	38	72	46	36	1	93	23	76	29	32	83	30	51	29	70	60	28	
29	73	2	15	25	77	29	39	68	0	69	9	10	14	81	19	49	52	65	82	50	58	3	26	84	34	8	12	83	34	81	
28	41	61	54	43	75	79	20	3	18	0	88	71	24	95	82	3	14	31	54	76	11	5	32	14	28	16	47	33	25	28	
31	66	7	69	27	60	10	1	37	27	1	0	52	13	69	73	8	52	76	20	80	28	93	91	30	26	5	56	39	49	88	
19	64	77	55	70	44	79	28	53	77	63	77	0	77	15	90	47	88	97	98	62	15	76	87	9	67	18	32	69	73	70	
53	19	59	34	93	14	2	35	91	28	85	68	90	0	62	46	5	52	90	90	48	86	52	62	62	40	68	30	55	99	96	
1	26	70	13	84	2	4	96	2	38	87	29	21	53	0	19	83	96	21	33	86	12	80	72	61	41	35	98	9	62	53	
10	7	58	78	74	71	61	73	74	57	74	11	42	3	31	0	94	19	12	91	40	45	75	51	23	48	12	63	80	11	70	
24	40	61	74	95	38	48	64	98	21	37	53	93	47	94	93	0	75	88	13	87	77	52	30	53	1	52	98	10	14	76	
27	18	81	16	79	55	9	15	1	73	13	21	10	65	12	54	57	0	6	27	45	18	12	21	67	41	73	67	91	69	74	
56	3	45	92	83	58	69	38	64	83	38	37	93	56	44	56	66	95	0	13	71	23	55	86	34	75	53	73	46	18	64	
39	13	91	64	55	81	47	13	50	82	77	31	18	12	24	73	56	77	39	0	51	87	8	71	43	93	6	16	44	76	60	
89	61	40	72	51	2	28	32	48	38	82	30	13	13	47	25	35	18	78	10	0	55	27	97	62	98	40	54	2	53	97	
50	77	13	57	15	83	8	16	9	39	63	46	19	90	59	30	35	81	62	50	57	0	71	5	83	68	65	81	6	19	80	
91	57	14	57	67	70	71	50	77	86	58	15	47	3	31	35	59	60	69	40	20	20	0	96	91	22	77	57	84	57	63	
19	3	37	18	15	94	84	84	63	35	62	50	90	74	94	92	5	30	51	63	96	88	80	0	14	82	71	34	60	27	18	
15	17	87	21	53	5	33	45	88	17	9	23	76	56	12	50	50	2	53	77	53	16	72	39	0	93	85	22	65	19	79	
3	89	37	95	76	55	46	80	87	91	68	4	97	89	78	53	1	28	1	2	78	78	52	93	50	0	89	85	33	11	50	
23	52	89	39	86	82	13	39	26	92	26	15	60	27	12	47	5	64	47	31	63	47	9	41	98	1	0	88	85	85	19	
48	95	33	70	82	69	54	62	81	92	88	73	16	3	31	43	13	78	45	76	25	75	37	69	82	77	66	0	82	63	51	
25	65	82	45	97	50	27	66	3	87	47	94	73	18	11	75	48	51	87	26	93	62	49	67	98	16	49	74	0	81	29	
64	35	31	93	17	75	90	65	99	54	67	86	98	61	59	16	69	33	61	18	18	85	10	77	34	76	74	47	25	0	46	
88	29	51	80	57	44	95	32	32	60	31	85	27	16	83	85	72	96	53	3	57	68	21	42	77	95	73	51	69	21	0	
